Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lipinski_violations_calc,method,rank_qed
CC1=CC=C(OCC2=NN=C(C3=CC=CC=C3)O2)C=C1,0.7232174094382566,3.6240200000000025,1.7067069296808768,c1ccc(OCc2nnc(-c3ccccc3)o2)cc1,1.7067069296808768,Cc1ccc(OCc2nnc(-c3ccccc3)o2)cc1,0.7232174094382566,266.3,3.6240200000000025,48.150000000000006,4,0,4,20,3,0.125,c1ccc(OCc2nnc(-c3ccccc3)o2)cc1,0,True,1.7067069296808768,0,qed,197
CC(C)(C)OC1=CC=C(C2=CC=C(Cl)C=C2)C=C1,0.7225136135026382,5.184300000000004,1.5858148106072996,c1ccc(-c2ccccc2)cc1,1.5858148106072996,CC(C)(C)Oc1ccc(-c2ccc(Cl)cc2)cc1,0.7225136135026382,260.764,5.184300000000004,9.23,1,0,2,18,2,0.25,c1ccc(-c2ccccc2)cc1,0,True,1.5858148106072996,1,qed,198
O=C1N(C2=CC=C(Cl)C=C2)C2=CC=CC=C2N1C1CCCO1,0.7219086799117631,3.7546000000000026,2.7213454184907317,O=c1n(-c2ccccc2)c2ccccc2n1C1CCCO1,2.7213454184907317,O=c1n(-c2ccc(Cl)cc2)c2ccccc2n1C1CCCO1,0.7219086799117631,314.77200000000016,3.7546000000000026,36.16,4,0,2,22,3,0.2352941176470588,O=c1n(-c2ccccc2)c2ccccc2n1C1CCCO1,0,True,2.7213454184907317,0,qed,199
O=C(O)CCC(NCC1=NN=CS1)C(=O)C1=CC=CC=C1,0.7217911406401532,1.7439999999999998,2.9576559221207592,O=C(CNCc1nncs1)c1ccccc1,2.9576559221207592,O=C(O)CCC(NCc1nncs1)C(=O)c1ccccc1,0.7217911406401532,305.35900000000004,1.7439999999999998,92.18,6,2,8,21,2,0.2857142857142857,O=C(CNCc1nncs1)c1ccccc1,0,True,2.9576559221207592,0,qed,200
BrC1=CC=C(C2=CN(C3=CC=CS3)N=N2)C=C1,0.7215555556401992,3.758300000000002,2.424316735686709,c1ccc(-c2cn(-c3cccs3)nn2)cc1,2.424316735686709,Brc1ccc(-c2cn(-c3cccs3)nn2)cc1,0.7215555556401992,306.188,3.758300000000002,30.71,4,0,2,17,3,0.0,c1ccc(-c2cn(-c3cccs3)nn2)cc1,0,True,2.424316735686709,0,qed,201
CC(C)(CC1=CC=CO1)C(=O)OC(C)(C)C(=O)OCC1=CC=CO1,0.7210561976753004,3.5065000000000026,2.778811125668339,O=C(CCc1ccco1)OCC(=O)OCc1ccco1,2.778811125668339,CC(C)(Cc1ccco1)C(=O)OC(C)(C)C(=O)OCc1ccco1,0.7210561976753004,334.36800000000005,3.5065000000000026,78.88,6,0,7,24,2,0.4444444444444444,O=C(CCc1ccco1)OCC(=O)OCc1ccco1,0,True,2.778811125668339,0,qed,202
CN1C(=O)C(NC(=O)C2=CC=C(F)C=C2)=C(O)C=C1N1CCC(S)CC1,0.7183070183585039,2.3809000000000005,2.7526333356175066,O=C(Nc1ccc(N2CCCCC2)[nH]c1=O)c1ccccc1,2.7526333356175066,Cn1c(N2CCC(S)CC2)cc(O)c(NC(=O)c2ccc(F)cc2)c1=O,0.7183070183585039,377.4410000000002,2.3809000000000005,74.57,6,3,3,26,2,0.3333333333333333,O=C(Nc1ccc(N2CCCCC2)[nH]c1=O)c1ccccc1,0,True,2.7526333356175066,0,qed,203
CCN(CC)C(=O)C1=CC=CC2=C1NC(C1=CC=C(OC)C(OC)=C1)=C2,0.7181119821332393,4.334100000000004,2.1989380247639776,c1ccc(-c2cc3ccccc3[nH]2)cc1,2.1989380247639776,CCN(CC)C(=O)c1cccc2cc(-c3ccc(OC)c(OC)c3)[nH]c12,0.7181119821332393,352.43400000000014,4.334100000000004,54.56,3,1,6,26,3,0.2857142857142857,c1ccc(-c2cc3ccccc3[nH]2)cc1,0,True,2.1989380247639776,0,qed,204
CCOC1=CC=C(CNC(=O)CC2=C(C(=O)N(CC)CC)CCS2)C=C1,0.7179979003075263,3.351000000000002,2.6175888150695616,O=C(CC1=CCCS1)NCc1ccccc1,2.6175888150695616,CCOc1ccc(CNC(=O)CC2=C(C(=O)N(CC)CC)CCS2)cc1,0.7179979003075263,376.5220000000001,3.351000000000002,58.64,4,1,9,26,1,0.5,O=C(CC1=CCCS1)NCc1ccccc1,0,True,2.6175888150695616,0,qed,205
CC12CCC3OC(C4=NN=NN4)NC(=N)C3(C)C1CCC1=CC(F)=CC=C12,0.7165542113407625,2.62347,4.875066054776812,N=C1NC(c2nnn[nH]2)OC2CCC3c4ccccc4CCC3C12,4.875066054776812,CC12CCC3OC(c4nnn[nH]4)NC(=N)C3(C)C1CCc1cc(F)ccc12,0.7165542113407625,370.4320000000002,2.62347,99.57,5,3,1,27,2,0.5789473684210527,N=C1NC(c2nnn[nH]2)OC2CCC3c4ccccc4CCC3C12,0,True,4.875066054776812,0,qed,206
COC1=CC(CCN2CCC(COCC3=CCC4=CC=CC=C4N3)CC2)=CC=C1,0.7162304171512074,4.518400000000003,2.562048463560581,C1=C(COCC2CCN(CCc3ccccc3)CC2)Nc2ccccc2C1,2.562048463560581,COc1cccc(CCN2CCC(COCC3=CCc4ccccc4N3)CC2)c1,0.7162304171512074,392.54300000000006,4.518400000000003,33.730000000000004,4,1,8,29,2,0.44,C1=C(COCC2CCN(CCc3ccccc3)CC2)Nc2ccccc2C1,0,True,2.562048463560581,0,qed,207
CC12CCC(=O)C=C1CCCC2C(C)(C)C(O)CC(CO)CC1=CC=CC=C1,0.7156341116678767,4.710500000000005,4.045869562500702,O=C1C=C2CCCC(CCCCCc3ccccc3)C2CC1,4.045869562500702,CC12CCC(=O)C=C1CCCC2C(C)(C)C(O)CC(CO)Cc1ccccc1,0.7156341116678767,384.5600000000001,4.710500000000005,57.53,3,2,7,28,1,0.64,O=C1C=C2CCCC(CCCCCc3ccccc3)C2CC1,0,True,4.045869562500702,0,qed,208
ClC1=CC=C2NC=C(NC3=CC=CC=N3)C2=C1,0.7153107750566751,3.959900000000001,2.1459481203020943,c1ccc(Nc2c[nH]c3ccccc23)nc1,2.1459481203020943,Clc1ccc2[nH]cc(Nc3ccccn3)c2c1,0.7153107750566751,243.697,3.959900000000001,40.71,2,2,2,17,3,0.0,c1ccc(Nc2c[nH]c3ccccc23)nc1,0,True,2.1459481203020943,0,qed,209
CC1=CC=C(S(=O)(=O)N2C=NNC3=NC=C(C4=CSC(N)=N4)C=C32)C=C1,0.7152892163166548,2.6598200000000007,3.090567535201707,O=S(=O)(c1ccccc1)N1C=NNc2ncc(-c3cscn3)cc21,3.090567535201707,Cc1ccc(S(=O)(=O)N2C=NNc3ncc(-c4csc(N)n4)cc32)cc1,0.7152892163166548,386.4620000000001,2.6598200000000007,113.57,8,2,3,26,3,0.0625,O=S(=O)(c1ccccc1)N1C=NNc2ncc(-c3cscn3)cc21,0,True,3.090567535201707,0,qed,210
O=C1C2=CC(CC3=CC=C(F)C=C3)=CC=C=C2N=CN1CC1=CC=CN=C1,0.7144647610074442,1.7244999999999997,3.3409425149052066,O=c1c2c(ncn1Cc1cccnc1)=C=CC=C(Cc1ccccc1)C=2,3.3409425149052066,O=c1c2c(ncn1Cc1cccnc1)=C=CC=C(Cc1ccc(F)cc1)C=2,0.7144647610074442,357.3880000000001,1.7244999999999997,47.78,4,0,4,27,3,0.0909090909090909,O=c1c2c(ncn1Cc1cccnc1)=C=CC=C(Cc1ccccc1)C=2,0,True,3.3409425149052066,0,qed,211
COC1=CC(S(=O)(=O)C2=C(C(=O)O)NC3=CC=CC=C32)=CN=C1OC,0.7132808050409509,2.1111,2.512354246210087,O=S(=O)(c1cccnc1)c1c[nH]c2ccccc12,2.512354246210087,COc1cc(S(=O)(=O)c2c(C(=O)O)[nH]c3ccccc23)cnc1OC,0.7132808050409509,362.3630000000001,2.1111,118.58,6,2,5,25,3,0.125,O=S(=O)(c1cccnc1)c1c[nH]c2ccccc12,0,True,2.512354246210087,0,qed,212
CN(CC1CCOCC1)C(=O)C1=CC=C(C2=NC(C3=CC=C(O)C=C3)=NO2)C=C1,0.7123747014963386,3.607800000000003,2.294846789653093,O=C(NCC1CCOCC1)c1ccc(-c2nc(-c3ccccc3)no2)cc1,2.294846789653093,CN(CC1CCOCC1)C(=O)c1ccc(-c2nc(-c3ccc(O)cc3)no2)cc1,0.7123747014963386,393.4430000000001,3.607800000000003,88.69,6,1,5,29,3,0.3181818181818182,O=C(NCC1CCOCC1)c1ccc(-c2nc(-c3ccccc3)no2)cc1,0,True,2.294846789653093,0,qed,213
CC1=C(CN2CCCCC2)C(C2=CC=C(Cl)C=C2)C(C#N)=C(NC(=O)C2=CC=CN=C2)N1,0.7118179327401439,4.346880000000002,3.267386217997569,O=C(NC1=CC(c2ccccc2)C(CN2CCCCC2)=CN1)c1cccnc1,3.267386217997569,CC1=C(CN2CCCCC2)C(c2ccc(Cl)cc2)C(C#N)=C(NC(=O)c2cccnc2)N1,0.7118179327401439,447.97000000000014,4.346880000000002,81.05000000000001,5,2,5,32,2,0.32,O=C(NC1=CC(c2ccccc2)C(CN2CCCCC2)=CN1)c1cccnc1,0,True,3.267386217997569,0,qed,214
CN(CC(O)C1=CC=C(Br)C=C1)S(=O)(=O)C1=CC=C(O)C(Br)=C1,0.7112578605208337,3.271300000000002,2.743826466721977,O=S(=O)(NCCc1ccccc1)c1ccccc1,2.743826466721977,CN(CC(O)c1ccc(Br)cc1)S(=O)(=O)c1ccc(O)c(Br)c1,0.7112578605208337,465.1630000000001,3.271300000000002,77.84,4,2,5,23,2,0.2,O=S(=O)(NCCc1ccccc1)c1ccccc1,0,True,2.743826466721977,0,qed,215
CCC1=CC=C(NC(C)=O)C=C1,0.7111321600481861,2.2074,1.3099961068623838,c1ccccc1,1.3099961068623838,CCc1ccc(NC(C)=O)cc1,0.7111321600481861,163.22,2.2074,29.1,1,1,2,12,1,0.3,c1ccccc1,0,True,1.3099961068623838,0,qed,216
CC1=NN(C)C(C2=NC=C(C(=O)N(C)CC3=CC=C(Cl)C=C3)S2)=C1,0.7110810288981626,3.7776200000000015,2.453404560591625,O=C(NCc1ccccc1)c1cnc(-c2ccn[nH]2)s1,2.453404560591625,Cc1cc(-c2ncc(C(=O)N(C)Cc3ccc(Cl)cc3)s2)n(C)n1,0.7110810288981626,360.87,3.7776200000000015,51.02,5,0,4,24,3,0.2352941176470588,O=C(NCc1ccccc1)c1cnc(-c2ccn[nH]2)s1,0,True,2.453404560591625,0,qed,217
O=S(=O)(C1=CC=CC=C1)N(CC1=CC=CC=C1)C1=CC=CC=C1,0.70923301812757,4.082100000000003,1.6143980967396203,O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ccccc1,1.6143980967396203,O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ccccc1,0.70923301812757,323.41700000000003,4.082100000000003,37.38,2,0,5,23,3,0.0526315789473684,O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ccccc1,0,True,1.6143980967396203,0,qed,218
CCNC(=O)C1=CC=C(C2=NNC=C2CNC(=O)CCl)C=C1,0.7077026790139953,1.6814,2.541004002348048,c1ccc(-c2cc[nH]n2)cc1,2.541004002348048,CCNC(=O)c1ccc(-c2n[nH]cc2CNC(=O)CCl)cc1,0.7077026790139953,320.78,1.6814,86.88,3,3,6,22,2,0.2666666666666666,c1ccc(-c2cc[nH]n2)cc1,0,True,2.541004002348048,0,qed,219
CC(N)NC(=O)CCOC1=CC=CC=C1,0.705796249671078,0.8763999999999995,2.3434845413716268,c1ccccc1,2.3434845413716268,CC(N)NC(=O)CCOc1ccccc1,0.705796249671078,208.261,0.8763999999999995,64.35,3,2,5,15,1,0.3636363636363636,c1ccccc1,0,True,2.3434845413716268,0,qed,220
O=C1C2=CC=CC=C2C(=O)N1C1=NC=CS1,0.7033479382570399,1.9437,2.059191619161041,O=C1c2ccccc2C(=O)N1c1nccs1,2.059191619161041,O=C1c2ccccc2C(=O)N1c1nccs1,0.7033479382570399,230.248,1.9437,50.27,4,0,1,16,2,0.0,O=C1c2ccccc2C(=O)N1c1nccs1,0,True,2.059191619161041,0,qed,221
O=C(O)C1=CC=C(C2CCN(C(=O)C3=CC=C(CC4=CC=NC=N4)C=C3)CC2)C=C1,0.7033305078328904,3.7854000000000023,2.1947435287594104,O=C(c1ccc(Cc2ccncn2)cc1)N1CCC(c2ccccc2)CC1,2.1947435287594104,O=C(O)c1ccc(C2CCN(C(=O)c3ccc(Cc4ccncn4)cc3)CC2)cc1,0.7033305078328904,401.46600000000007,3.7854000000000023,83.39,4,1,5,30,3,0.25,O=C(c1ccc(Cc2ccncn2)cc1)N1CCC(c2ccccc2)CC1,0,True,2.1947435287594104,0,qed,222
ClC1=CC=C2C(=C1)CCC1=CNN=C12,0.7025813275685039,2.8287000000000004,2.7303030997634323,c1ccc2c(c1)CCc1c[nH]nc1-2,2.7303030997634323,Clc1ccc2c(c1)CCc1c[nH]nc1-2,0.7025813275685039,204.66,2.8287000000000004,28.68,1,1,0,14,2,0.1818181818181818,c1ccc2c(c1)CCc1c[nH]nc1-2,0,True,2.7303030997634323,0,qed,223
CC1=CC=C(C=CCOC2=CC=C(Cl)C3=CC=CC=C23)N=N1,0.7012885677045052,4.683820000000003,2.398701482186757,C(=Cc1cccnn1)COc1cccc2ccccc12,2.398701482186757,Cc1ccc(C=CCOc2ccc(Cl)c3ccccc23)nn1,0.7012885677045052,310.78400000000005,4.683820000000003,35.010000000000005,3,0,4,22,3,0.1111111111111111,C(=Cc1cccnn1)COc1cccc2ccccc12,0,True,2.398701482186757,0,qed,224
COC1=CC=C(C2=CC3=C(S2)C(=O)N(CC2=CC=C(O)C=C2)CS3)C=C1,0.7006857711141156,4.834900000000004,2.6066128740790457,O=C1c2sc(-c3ccccc3)cc2SCN1Cc1ccccc1,2.6066128740790457,COc1ccc(-c2cc3c(s2)C(=O)N(Cc2ccc(O)cc2)CS3)cc1,0.7006857711141156,383.4940000000001,4.834900000000004,49.77,5,1,4,26,3,0.15,O=C1c2sc(-c3ccccc3)cc2SCN1Cc1ccccc1,0,True,2.6066128740790457,0,qed,225
CC1=NN2CC(C(=O)N(C)C)OC(=C1)C2=C=CC1=CC=C(Cl)C(S(C)(=O)=O)=C1,0.6995149002474766,2.3019000000000007,4.863143284060259,C(=Cc1ccccc1)=C1C2=CC=NN1CCO2,4.863143284060259,CC1=NN2CC(C(=O)N(C)C)OC(=C1)C2=C=Cc1ccc(Cl)c(S(C)(=O)=O)c1,0.6995149002474766,421.90600000000006,2.3019000000000007,79.28,6,0,3,28,1,0.3157894736842105,C(=Cc1ccccc1)=C1C2=CC=NN1CCO2,0,True,4.863143284060259,0,qed,226
O=C(O)C(CC1=CC=CC=C1)NCC1CCNC1,0.6992275134746204,0.8814000000000001,2.746887163296064,c1ccc(CCNCC2CCNC2)cc1,2.746887163296064,O=C(O)C(Cc1ccccc1)NCC1CCNC1,0.6992275134746204,248.326,0.8814000000000001,61.36,3,3,6,18,1,0.5,c1ccc(CCNCC2CCNC2)cc1,0,True,2.746887163296064,0,qed,227
C1=CC=C(N2CCN(C3=CC=C4C=CC=CC4=C3)CC2)C=C1,0.6981850935574142,4.166400000000003,1.6153890914524904,c1ccc(N2CCN(c3ccc4ccccc4c3)CC2)cc1,1.6153890914524904,c1ccc(N2CCN(c3ccc4ccccc4c3)CC2)cc1,0.6981850935574142,288.39400000000006,4.166400000000003,6.48,2,0,2,22,3,0.2,c1ccc(N2CCN(c3ccc4ccccc4c3)CC2)cc1,0,True,1.6153890914524904,0,qed,228
COC1=CC=C(C=CC2=NC3=CC=CC=C3S2)C=C1,0.697919919228403,4.4753000000000025,1.924328064403639,C(=Cc1nc2ccccc2s1)c1ccccc1,1.924328064403639,COc1ccc(C=Cc2nc3ccccc3s2)cc1,0.697919919228403,267.353,4.4753000000000025,22.12,3,0,3,19,3,0.0625,C(=Cc1nc2ccccc2s1)c1ccccc1,0,True,1.924328064403639,0,qed,229
O=C(NN1CCCCC1)C1=NN(C2=CC=CC(C(F)(F)F)=C2)C(C2=CC=CC=C2)=N1,0.6974994956680718,4.083800000000003,2.4505078431138614,O=C(NN1CCCCC1)c1nc(-c2ccccc2)n(-c2ccccc2)n1,2.4505078431138614,O=C(NN1CCCCC1)c1nc(-c2ccccc2)n(-c2cccc(C(F)(F)F)c2)n1,0.6974994956680718,415.4190000000001,4.083800000000003,63.05,5,1,4,30,3,0.2857142857142857,O=C(NN1CCCCC1)c1nc(-c2ccccc2)n(-c2ccccc2)n1,0,True,2.4505078431138614,0,qed,230
CCOC1=C2C(=O)N(C3=CC=C(OC)C=C3)C(NC=O)=NC2=CC=C1,0.6972570970412121,2.3613,2.350603132167976,O=c1c2ccccc2ncn1-c1ccccc1,2.350603132167976,CCOc1cccc2nc(NC=O)n(-c3ccc(OC)cc3)c(=O)c12,0.6972570970412121,339.35100000000006,2.3613,82.45,6,1,6,25,3,0.1666666666666666,O=c1c2ccccc2ncn1-c1ccccc1,0,True,2.350603132167976,0,qed,231
CC12CC(CC(=O)O)C3CCCCC3C1CCC2(SC1=CC=CC=C1)C(=O)O,0.6971366603455149,5.319400000000004,4.300003078158548,c1ccc(SC2CCC3C4CCCCC4CCC23)cc1,4.300003078158548,CC12CC(CC(=O)O)C3CCCCC3C1CCC2(Sc1ccccc1)C(=O)O,0.6971366603455149,402.556,5.319400000000004,74.6,3,2,5,28,1,0.6521739130434783,c1ccc(SC2CCC3C4CCCCC4CCC23)cc1,0,True,4.300003078158548,1,qed,232
C1=CC=C(N2CCC3=CC=CC=C3C2)C=C1,0.6965496382716585,3.2493000000000016,1.5814850138098713,c1ccc(N2CCc3ccccc3C2)cc1,1.5814850138098713,c1ccc(N2CCc3ccccc3C2)cc1,0.6965496382716585,209.292,3.2493000000000016,3.24,1,0,1,16,2,0.2,c1ccc(N2CCc3ccccc3C2)cc1,0,True,1.5814850138098713,0,qed,233
CCOC(=O)C1(OC2=CC=C(F)C=C2)CCN(CCNC(=O)OC(C)(C)C)CC1,0.6962604965207583,3.126900000000002,2.517219729213533,c1ccc(OC2CCNCC2)cc1,2.517219729213533,CCOC(=O)C1(Oc2ccc(F)cc2)CCN(CCNC(=O)OC(C)(C)C)CC1,0.6962604965207583,410.4860000000002,3.126900000000002,77.10000000000001,6,1,7,29,1,0.6190476190476191,c1ccc(OC2CCNCC2)cc1,0,True,2.517219729213533,0,qed,234
CN1N=C(C2=CC=C3CCC(N4CCC(C5=CC=CC=C5)CC4)CC3=C2)C(=N)N(C)C1=O,0.6960571183275407,3.0021700000000013,3.227921669502587,N=c1[nH]c(=O)[nH]nc1-c1ccc2c(c1)CC(N1CCC(c3ccccc3)CC1)CC2,3.227921669502587,Cn1nc(-c2ccc3c(c2)CC(N2CCC(c4ccccc4)CC2)CC3)c(=N)n(C)c1=O,0.6960571183275407,429.5680000000002,3.0021700000000013,66.91,6,1,3,32,3,0.4230769230769231,N=c1[nH]c(=O)[nH]nc1-c1ccc2c(c1)CC(N1CCC(c3ccccc3)CC1)CC2,0,True,3.227921669502587,0,qed,235
O=C(NCC1=CC=C(S(=O)(=O)N2CCCCC2)C=C1)C1=CC=C(CCCl)C=C1,0.6960479880724386,3.5725000000000025,1.948433890816508,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccccc1,1.948433890816508,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccc(CCCl)cc1,0.6960479880724386,420.9620000000001,3.5725000000000025,66.48,3,1,7,28,2,0.3809523809523809,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccccc1,0,True,1.948433890816508,0,qed,236
O=C(NCC1=CC=CC(C(F)(F)F)=C1)C1=CC=C(N2CCS(=O)(=O)CC(CO)C2=O)C=C1,0.6959780758351252,2.0053,2.990614463664947,O=C(NCc1ccccc1)c1ccc(N2CCS(=O)(=O)CCC2=O)cc1,2.990614463664947,O=C(NCc1cccc(C(F)(F)F)c1)c1ccc(N2CCS(=O)(=O)CC(CO)C2=O)cc1,0.6959780758351252,470.4690000000002,2.0053,103.78,5,2,5,32,2,0.3333333333333333,O=C(NCc1ccccc1)c1ccc(N2CCS(=O)(=O)CCC2=O)cc1,0,True,2.990614463664947,0,qed,237
CC(C(=O)NC1=CC=C(CCNC2=CC=CC=C2)C=C1)N1C=NC=N1,0.6957033159848979,3.1324000000000014,2.4367014093088546,O=C(Cn1cncn1)Nc1ccc(CCNc2ccccc2)cc1,2.4367014093088546,CC(C(=O)Nc1ccc(CCNc2ccccc2)cc1)n1cncn1,0.6957033159848979,335.411,3.1324000000000014,71.84,5,2,7,25,3,0.2105263157894736,O=C(Cn1cncn1)Nc1ccc(CCNc2ccccc2)cc1,0,True,2.4367014093088546,0,qed,238
CC(C(=O)C1=CC=CC=C1)C(C)(C)CCC(=O)C(C)(C)C,0.6956699032877878,4.927000000000005,2.9714378801627177,c1ccccc1,2.9714378801627177,CC(C(=O)c1ccccc1)C(C)(C)CCC(=O)C(C)(C)C,0.6956699032877878,288.431,4.927000000000005,34.14,2,0,6,21,1,0.5789473684210527,c1ccccc1,0,True,2.9714378801627177,0,qed,239
CC(=O)NC1=C(C(=O)O)C(SCCC(=O)O)=CC=C1F,0.6947041734682948,2.0491,2.461682703954573,c1ccccc1,2.461682703954573,CC(=O)Nc1c(F)ccc(SCCC(=O)O)c1C(=O)O,0.6947041734682948,301.295,2.0491,103.7,4,3,6,20,1,0.25,c1ccccc1,0,True,2.461682703954573,0,qed,240
N#CC(=CC1=CC=C(C2=CC=CC=C2)C=C1)C(=O)N1CCCNCC1,0.6944842530490375,3.082480000000001,2.185240277272534,O=C(C=Cc1ccc(-c2ccccc2)cc1)N1CCCNCC1,2.185240277272534,N#CC(=Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCCNCC1,0.6944842530490375,331.4190000000002,3.082480000000001,56.13,3,1,3,25,2,0.238095238095238,O=C(C=Cc1ccc(-c2ccccc2)cc1)N1CCCNCC1,0,True,2.185240277272534,0,qed,241
CC#CCOC1=CC=CC2=C(C(=O)O)C(SC)=C(C)N=C12,0.6928380774842545,3.365420000000001,2.847610994437474,c1ccc2ncccc2c1,2.847610994437474,CC#CCOc1cccc2c(C(=O)O)c(SC)c(C)nc12,0.6928380774842545,301.367,3.365420000000001,59.42,4,1,4,21,2,0.25,c1ccc2ncccc2c1,0,True,2.847610994437474,0,qed,242
O=C(O)C1=C(C(=O)NCC2=CC=C(F)C=C2)C2=CC=CC=C2N1,0.6924865493519184,2.935200000000001,1.9875364593643676,O=C(NCc1ccccc1)c1c[nH]c2ccccc12,1.9875364593643676,O=C(O)c1[nH]c2ccccc2c1C(=O)NCc1ccc(F)cc1,0.6924865493519184,312.3,2.935200000000001,82.19,2,3,4,23,3,0.0588235294117647,O=C(NCc1ccccc1)c1c[nH]c2ccccc12,0,True,1.9875364593643676,0,qed,243
CCOC(=O)C1CCCCC1(C)C(=O)N(CC(O)CC1=CC=CC=C1)C(C)C,0.6902131447675667,3.5866000000000025,3.539938561626256,O=C(NCCCc1ccccc1)C1CCCCC1,3.539938561626256,CCOC(=O)C1CCCCC1(C)C(=O)N(CC(O)Cc1ccccc1)C(C)C,0.6902131447675667,389.5360000000001,3.5866000000000025,66.84,4,1,8,28,1,0.6521739130434783,O=C(NCCCc1ccccc1)C1CCCCC1,0,True,3.539938561626256,0,qed,244
COC1=CC=C(CN2C=NC3=C(C2=O)N(CC(=O)O)C(N)=N3)C=C1,0.6899959042697026,0.3167000000000002,2.4377542735652185,O=c1c2[nH]cnc2ncn1Cc1ccccc1,2.4377542735652185,COc1ccc(Cn2cnc3nc(N)n(CC(=O)O)c3c2=O)cc1,0.6899959042697026,329.31600000000003,0.3167000000000002,125.26,8,2,5,24,3,0.2,O=c1c2[nH]cnc2ncn1Cc1ccccc1,0,True,2.4377542735652185,0,qed,245
CN1C=C(C(=O)N2CCC(C(=O)NC3=CN(CCO)C4=CC=CC=C34)CC2)C=N1,0.6897215586346359,1.857999999999999,2.414223216238556,O=C(Nc1c[nH]c2ccccc12)C1CCN(C(=O)c2cn[nH]c2)CC1,2.414223216238556,Cn1cc(C(=O)N2CCC(C(=O)Nc3cn(CCO)c4ccccc34)CC2)cn1,0.6897215586346359,395.46300000000014,1.857999999999999,92.39,6,2,5,29,3,0.3809523809523809,O=C(Nc1c[nH]c2ccccc12)C1CCN(C(=O)c2cn[nH]c2)CC1,0,True,2.414223216238556,0,qed,246
FC1=CC=C(C2=NN=C3COC4=CC=C(Cl)C=C4N32)C=C1,0.6890047765937565,3.619200000000002,2.2730153732694944,c1ccc(-c2nnc3n2-c2ccccc2OC3)cc1,2.2730153732694944,Fc1ccc(-c2nnc3n2-c2cc(Cl)ccc2OC3)cc1,0.6890047765937565,301.708,3.619200000000002,39.940000000000005,4,0,1,21,3,0.0666666666666666,c1ccc(-c2nnc3n2-c2ccccc2OC3)cc1,0,True,2.2730153732694944,0,qed,247
CCN(CC)CCNCC1=CC=C(NC2=CC=CC=C2)C=C1,0.6882220922164559,3.861600000000002,1.7923178283406038,c1ccc(Nc2ccccc2)cc1,1.7923178283406038,CCN(CC)CCNCc1ccc(Nc2ccccc2)cc1,0.6882220922164559,297.446,3.861600000000002,27.3,3,2,9,22,2,0.3684210526315789,c1ccc(Nc2ccccc2)cc1,0,True,1.7923178283406038,0,qed,248
CCCOC1=CC(C2=CC(S)=NC3=CC=CC=C32)=CC=C1O,0.6871836544923442,4.684900000000004,2.379050829714229,c1ccc(-c2ccnc3ccccc23)cc1,2.379050829714229,CCCOc1cc(-c2cc(S)nc3ccccc23)ccc1O,0.6871836544923442,311.40600000000006,4.684900000000004,42.35,4,2,4,22,3,0.1666666666666666,c1ccc(-c2ccnc3ccccc23)cc1,0,True,2.379050829714229,0,qed,249
COC(=O)C1=CN=C2N=CN(CC3=CC=CC=C3)C(=O)C2=C1,0.686503003997101,1.6263999999999996,2.084615664879065,O=c1c2cccnc2ncn1Cc1ccccc1,2.084615664879065,COC(=O)c1cnc2ncn(Cc3ccccc3)c(=O)c2c1,0.686503003997101,295.29800000000006,1.6263999999999996,74.08,6,0,3,22,3,0.125,O=c1c2cccnc2ncn1Cc1ccccc1,0,True,2.084615664879065,0,qed,250
COC1=CC=CC=C1OCC(=O)NC1=C(N2CCOCC2)NC2=CC=CC=C21,0.6864695307562751,3.0306000000000006,2.268356325150469,O=C(COc1ccccc1)Nc1c(N2CCOCC2)[nH]c2ccccc12,2.268356325150469,COc1ccccc1OCC(=O)Nc1c(N2CCOCC2)[nH]c2ccccc12,0.6864695307562751,381.4320000000001,3.0306000000000006,75.82,5,2,6,28,3,0.2857142857142857,O=C(COc1ccccc1)Nc1c(N2CCOCC2)[nH]c2ccccc12,0,True,2.268356325150469,0,qed,251
CCC1=C(Cl)C2=CC=CC=C2N(S(=O)(=O)C2=CC=C(Cl)C=C2)C1=O,0.6852354613132556,4.107700000000002,2.2967824543396684,O=c1ccc2ccccc2n1S(=O)(=O)c1ccccc1,2.2967824543396684,CCc1c(Cl)c2ccccc2n(S(=O)(=O)c2ccc(Cl)cc2)c1=O,0.6852354613132556,382.2680000000001,4.107700000000002,56.14,4,0,3,24,3,0.1176470588235294,O=c1ccc2ccccc2n1S(=O)(=O)c1ccccc1,0,True,2.2967824543396684,0,qed,252
