Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lipinski_violations_calc,method,rank_qed
CC(C)OC(=O)C1=C(C2=CNC3=CC=CC=C32)SC=C1,0.7217430084601043,4.4616000000000025,2.340736848023017,c1csc(-c2c[nH]c3ccccc23)c1,2.340736848023017,CC(C)OC(=O)c1ccsc1-c1c[nH]c2ccccc12,0.7217430084601043,285.36800000000005,4.4616000000000025,42.09,3,1,3,20,3,0.1875,c1csc(-c2c[nH]c3ccccc23)c1,0,True,2.340736848023017,0,qed,195
CC(=CCNC(=O)C1CC1)CN1CCOCC1,0.7200761165605649,0.7910999999999999,2.393281966455941,O=C(NCC=CCN1CCOCC1)C1CC1,2.393281966455941,CC(=CCNC(=O)C1CC1)CN1CCOCC1,0.7200761165605649,238.3309999999999,0.7910999999999999,41.57000000000001,3,1,5,17,0,0.7692307692307693,O=C(NCC=CCN1CCOCC1)C1CC1,0,True,2.393281966455941,0,qed,196
NC(=O)C1(SC2=CC=C(CCCCC(=O)O)C=C2)CCCC1,0.719346479040454,3.374200000000002,2.56878787331579,c1ccc(SC2CCCC2)cc1,2.56878787331579,NC(=O)C1(Sc2ccc(CCCCC(=O)O)cc2)CCCC1,0.719346479040454,321.44200000000006,3.374200000000002,80.39,3,2,8,22,1,0.5294117647058824,c1ccc(SC2CCCC2)cc1,0,True,2.56878787331579,0,qed,197
CC1=C(C)N(C2=CC=C(S(N)(=O)=O)C=C2)C(C)=C1C1=CC=C(C(=O)O)C=C1,0.7193105045106811,3.415160000000002,2.1966130008264297,c1ccc(-c2ccn(-c3ccccc3)c2)cc1,2.1966130008264297,Cc1c(-c2ccc(C(=O)O)cc2)c(C)n(-c2ccc(S(N)(=O)=O)cc2)c1C,0.7193105045106811,384.4570000000001,3.415160000000002,102.39,4,2,4,27,3,0.15,c1ccc(-c2ccn(-c3ccccc3)c2)cc1,0,True,2.1966130008264297,0,qed,198
CCOCN1C=CN2C(=O)N(C)C=C(C3=CN=C(OC4CCOCC4)N=C3)N=C12,0.7192632154986747,1.837,3.77018085558716,O=C1NC=C(c2cnc(OC3CCOCC3)nc2)N=C2NC=CN12,3.77018085558716,CCOCN1C=CN2C(=O)N(C)C=C(c3cnc(OC4CCOCC4)nc3)N=C12,0.7192632154986747,400.43900000000025,1.837,92.62,8,0,6,29,1,0.4736842105263157,O=C1NC=C(c2cnc(OC3CCOCC3)nc2)N=C2NC=CN12,0,True,3.77018085558716,0,qed,199
CC1=CC=C(C(C2=NN=NN2CC2=CC=CC=C2)N2CCCC2)C=C1,0.7191699960736027,3.2150200000000018,2.468801084642779,c1ccc(Cn2nnnc2C(c2ccccc2)N2CCCC2)cc1,2.468801084642779,Cc1ccc(C(c2nnnn2Cc2ccccc2)N2CCCC2)cc1,0.7191699960736027,333.4390000000002,3.2150200000000018,46.84,5,0,5,25,3,0.35,c1ccc(Cn2nnnc2C(c2ccccc2)N2CCCC2)cc1,0,True,2.468801084642779,0,qed,200
CC(NC(=O)C(C)OC(=O)C(C(C)C)C(C)C)C(=O)N1CCCC1,0.7190904783649837,1.9733999999999992,3.140350145689771,C1CCNC1,3.140350145689771,CC(NC(=O)C(C)OC(=O)C(C(C)C)C(C)C)C(=O)N1CCCC1,0.7190904783649837,340.46400000000017,1.9733999999999992,75.71,4,1,7,24,0,0.8333333333333334,C1CCNC1,0,True,3.140350145689771,0,qed,201
CCOC(=O)C1=CC=C2NC(NC3=CC=C(F)C=C3F)=NC2=C1,0.7190291408064158,3.761400000000002,2.1407920806661416,c1ccc(Nc2nc3ccccc3[nH]2)cc1,2.1407920806661416,CCOC(=O)c1ccc2[nH]c(Nc3ccc(F)cc3F)nc2c1,0.7190291408064158,317.295,3.761400000000002,67.01,4,2,4,23,3,0.125,c1ccc(Nc2nc3ccccc3[nH]2)cc1,0,True,2.1407920806661416,0,qed,202
CN(CCCCNC1=NNN=N1)CC1=CC=C(F)C=C1,0.7187196845185246,1.6628999999999992,2.2866160606434267,c1ccc(CNCCCCNc2nn[nH]n2)cc1,2.2866160606434267,CN(CCCCNc1nn[nH]n1)Cc1ccc(F)cc1,0.7187196845185246,278.335,1.6628999999999992,69.73,5,2,8,20,2,0.4615384615384615,c1ccc(CNCCCCNc2nn[nH]n2)cc1,0,True,2.2866160606434267,0,qed,203
FC1=CC=C(N2CCN(C3=NC4=CC=CC=C4S3)CC2)C=C1,0.7179034030223732,3.762000000000003,1.836494481447112,c1ccc(N2CCN(c3nc4ccccc4s3)CC2)cc1,1.836494481447112,Fc1ccc(N2CCN(c3nc4ccccc4s3)CC2)cc1,0.7179034030223732,313.4010000000001,3.762000000000003,19.37,4,0,2,22,3,0.2352941176470588,c1ccc(N2CCN(c3nc4ccccc4s3)CC2)cc1,0,True,1.836494481447112,0,qed,204
CCCOC1=CSC(C2=C(C3=CC=C(OCCF)C=C3)C(=O)NC2=O)=N1,0.7171018135731865,2.8474000000000004,2.786150487384658,O=C1NC(=O)C(c2nccs2)=C1c1ccccc1,2.786150487384658,CCCOc1csc(C2=C(c3ccc(OCCF)cc3)C(=O)NC2=O)n1,0.7171018135731865,376.4090000000001,2.8474000000000004,77.52,6,1,8,26,2,0.2777777777777778,O=C1NC(=O)C(c2nccs2)=C1c1ccccc1,0,True,2.786150487384658,0,qed,205
COC1=CC=C(CC(=O)NC2=C(C(C)=O)C=C(OC)C(OC)=C2)C=C1OC,0.7161350408556747,3.104800000000002,1.920010369322428,O=C(Cc1ccccc1)Nc1ccccc1,1.920010369322428,COc1ccc(CC(=O)Nc2cc(OC)c(OC)cc2C(C)=O)cc1OC,0.7161350408556747,373.40500000000014,3.104800000000002,83.09,6,1,8,27,2,0.3,O=C(Cc1ccccc1)Nc1ccccc1,0,True,1.920010369322428,0,qed,206
CC(C)(C)OC(=O)N1CCC(C2=NC=NC3=CC=C(C(F)(F)F)C=C32)CC1,0.7144813860295364,4.763100000000004,2.4260947768068366,c1ccc2c(C3CCNCC3)ncnc2c1,2.4260947768068366,CC(C)(C)OC(=O)N1CCC(c2ncnc3ccc(C(F)(F)F)cc23)CC1,0.7144813860295364,381.39800000000014,4.763100000000004,55.32,4,0,1,27,2,0.5263157894736842,c1ccc2c(C3CCNCC3)ncnc2c1,0,True,2.4260947768068366,0,qed,207
CN(C)C(=O)C=CC1=CC=C(S(=O)(=O)N(CCO)C2=CC=CC(Cl)=C2)C=C1,0.7141895074752418,2.6290000000000004,2.350573363085422,O=S(=O)(Nc1ccccc1)c1ccccc1,2.350573363085422,CN(C)C(=O)C=Cc1ccc(S(=O)(=O)N(CCO)c2cccc(Cl)c2)cc1,0.7141895074752418,408.907,2.6290000000000004,77.92,4,1,7,27,2,0.2105263157894736,O=S(=O)(Nc1ccccc1)c1ccccc1,0,True,2.350573363085422,0,qed,208
CNCC1CCC(CCOCC2=NNN=N2)CC1,0.7124755548517808,1.1321999999999994,2.694611362131248,C1CCC(CCOCc2nn[nH]n2)CC1,2.694611362131248,CNCC1CCC(CCOCc2nn[nH]n2)CC1,0.7124755548517808,253.35,1.1321999999999994,75.72,5,2,7,18,1,0.9166666666666666,C1CCC(CCOCc2nn[nH]n2)CC1,0,True,2.694611362131248,0,qed,209
CC(=NCC1=CC=CC=C1)C1=CC=C(Cl)C=C1,0.7110786785188363,4.349200000000003,1.793271605388437,C(=NCc1ccccc1)c1ccccc1,1.793271605388437,CC(=NCc1ccccc1)c1ccc(Cl)cc1,0.7110786785188363,243.737,4.349200000000003,12.36,1,0,3,17,2,0.1333333333333333,C(=NCc1ccccc1)c1ccccc1,0,True,1.793271605388437,0,qed,210
CCOC(=O)C1=CC=C(NC(=O)NC(=O)NCC2=CN=CC=N2)C=C1,0.7100773030734793,1.6846,2.125922958820196,O=C(NCc1cnccn1)NC(=O)Nc1ccccc1,2.125922958820196,CCOC(=O)c1ccc(NC(=O)NC(=O)NCc2cnccn2)cc1,0.7100773030734793,343.343,1.6846,122.31,6,3,5,25,2,0.1875,O=C(NCc1cnccn1)NC(=O)Nc1ccccc1,0,True,2.125922958820196,0,qed,211
O=C(C=CC1=CC=C(F)C(Cl)=C1)NCC(=O)NC1CCN(C2=CC=CC=N2)CC1,0.7100054523193512,2.7887000000000013,2.3053957834304004,O=C(C=Cc1ccccc1)NCC(=O)NC1CCN(c2ccccn2)CC1,2.3053957834304004,O=C(C=Cc1ccc(F)c(Cl)c1)NCC(=O)NC1CCN(c2ccccn2)CC1,0.7100054523193512,416.8840000000002,2.7887000000000013,74.33000000000001,4,2,6,29,2,0.2857142857142857,O=C(C=Cc1ccccc1)NCC(=O)NC1CCN(c2ccccn2)CC1,0,True,2.3053957834304004,0,qed,212
O=S(=O)(NCC(O)C1=CC=CC=C1)C1=CC=C(S(=O)(=O)C2CCOC2)C=C1,0.709880629375088,1.2611,3.0329825169559346,O=S(=O)(NCCc1ccccc1)c1ccc(S(=O)(=O)C2CCOC2)cc1,3.0329825169559346,O=S(=O)(NCC(O)c1ccccc1)c1ccc(S(=O)(=O)C2CCOC2)cc1,0.709880629375088,411.5010000000002,1.2611,109.77,6,2,7,27,2,0.3333333333333333,O=S(=O)(NCCc1ccccc1)c1ccc(S(=O)(=O)C2CCOC2)cc1,0,True,3.0329825169559346,0,qed,213
C1=CC=C2C(=C1)N=C(C1CCN(CC3CC3)CC1)N2CC1=NC=CC=N1,0.709001204312008,3.464000000000002,2.39005046848464,c1cnc(Cn2c(C3CCN(CC4CC4)CC3)nc3ccccc32)nc1,2.39005046848464,c1cnc(Cn2c(C3CCN(CC4CC4)CC3)nc3ccccc32)nc1,0.709001204312008,347.466,3.464000000000002,46.84,5,0,5,26,3,0.4761904761904761,c1cnc(Cn2c(C3CCN(CC4CC4)CC3)nc3ccccc32)nc1,0,True,2.39005046848464,0,qed,214
CC(=N)CC1=CC=C(CC(=O)NC2=CC=C(Cl)C(C(F)(F)F)=C2)C=C1,0.7067588290114075,5.122170000000003,2.2371093809730223,O=C(Cc1ccccc1)Nc1ccccc1,2.2371093809730223,CC(=N)Cc1ccc(CC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1,0.7067588290114075,368.786,5.122170000000003,52.95,2,2,5,25,2,0.2222222222222222,O=C(Cc1ccccc1)Nc1ccccc1,0,True,2.2371093809730223,1,qed,215
COC(=O)C1=C(C2=CC=CC=C2)C2=CC=CC=C2N1,0.7066528503745123,3.621500000000002,1.792453698769272,c1ccc(-c2c[nH]c3ccccc23)cc1,1.792453698769272,COC(=O)c1[nH]c2ccccc2c1-c1ccccc1,0.7066528503745123,251.28500000000005,3.621500000000002,42.09,2,1,2,19,3,0.0625,c1ccc(-c2c[nH]c3ccccc23)cc1,0,True,1.792453698769272,0,qed,216
O=C(CC(=O)NC1=CC=C(NC=C2CCC2)C=C1)NC1=CC=NC=C1,0.704803341939008,3.5286000000000017,2.319383928484335,O=C(CC(=O)Nc1ccc(NC=C2CCC2)cc1)Nc1ccncc1,2.319383928484335,O=C(CC(=O)Nc1ccc(NC=C2CCC2)cc1)Nc1ccncc1,0.704803341939008,336.395,3.5286000000000017,83.12,4,3,6,25,2,0.2105263157894736,O=C(CC(=O)Nc1ccc(NC=C2CCC2)cc1)Nc1ccncc1,0,True,2.319383928484335,0,qed,217
O=C1NC=CC=C1NCC1CC1,0.7045890867893464,1.1968,2.3101592084666613,O=c1[nH]cccc1NCC1CC1,2.3101592084666613,O=c1[nH]cccc1NCC1CC1,0.7045890867893464,164.20799999999997,1.1968,44.89,2,2,3,12,1,0.4444444444444444,O=c1[nH]cccc1NCC1CC1,0,True,2.3101592084666613,0,qed,218
O=C(NCC1=CC=C(Cl)C=C1Cl)C1=C(C2=CC=C(Cl)C=C2)CCS1,0.7036879878764566,5.811200000000003,2.4324633469764443,O=C(NCc1ccccc1)C1=C(c2ccccc2)CCS1,2.4324633469764443,O=C(NCc1ccc(Cl)cc1Cl)C1=C(c2ccc(Cl)cc2)CCS1,0.7036879878764566,398.7420000000001,5.811200000000003,29.1,2,1,4,24,2,0.1666666666666666,O=C(NCc1ccccc1)C1=C(c2ccccc2)CCS1,0,True,2.4324633469764443,1,qed,219
CC1CN=C(NC2(C3=CC(C(=O)NC4=CC=CC(Cl)=C4)=NO3)CCCCC2)NC1,0.7033592140326834,3.9246000000000025,3.5949317287043208,O=C(Nc1ccccc1)c1cc(C2(NC3=NCCCN3)CCCCC2)on1,3.5949317287043208,CC1CN=C(NC2(c3cc(C(=O)Nc4cccc(Cl)c4)no3)CCCCC2)NC1,0.7033592140326834,415.9250000000002,3.9246000000000025,91.55,6,3,4,29,2,0.4761904761904761,O=C(Nc1ccccc1)c1cc(C2(NC3=NCCCN3)CCCCC2)on1,0,True,3.5949317287043208,0,qed,220
NS(=O)(=O)C1=CC=C(CNC(=O)CC2CCC3(CCC4=CC(Cl)=CC=C4O3)CC2)C=C1,0.7023296462470188,3.9479000000000015,2.974390865430846,O=C(CC1CCC2(CCc3ccccc3O2)CC1)NCc1ccccc1,2.974390865430846,NS(=O)(=O)c1ccc(CNC(=O)CC2CCC3(CCc4cc(Cl)ccc4O3)CC2)cc1,0.7023296462470188,462.9990000000002,3.9479000000000015,98.49,4,2,5,31,2,0.4347826086956521,O=C(CC1CCC2(CCc3ccccc3O2)CC1)NCc1ccccc1,0,True,2.974390865430846,0,qed,221
CN(C)CCCCCCCC1=CNC2=CC=CC=C12,0.7022836990481205,4.222500000000003,1.8906934190489932,c1ccc2[nH]ccc2c1,1.8906934190489932,CN(C)CCCCCCCc1c[nH]c2ccccc12,0.7022836990481205,258.40900000000005,4.222500000000003,19.03,1,1,8,19,2,0.5294117647058824,c1ccc2[nH]ccc2c1,0,True,1.8906934190489932,0,qed,222
C1=CC=C2N=C(N3CCCC3)N=NC2=C1,0.7012053180788071,1.6249999999999998,2.0406992726500697,c1ccc2nc(N3CCCC3)nnc2c1,2.0406992726500697,c1ccc2nc(N3CCCC3)nnc2c1,0.7012053180788071,200.245,1.6249999999999998,41.91,4,0,1,15,2,0.3636363636363636,c1ccc2nc(N3CCCC3)nnc2c1,0,True,2.0406992726500697,0,qed,223
COC(=O)C1=CC2=CC=C(O)C=C2O1,0.7010200889817846,1.925,2.027737390425868,c1ccc2occc2c1,2.027737390425868,COC(=O)c1cc2ccc(O)cc2o1,0.7010200889817846,192.17,1.925,59.67,4,1,1,14,2,0.1,c1ccc2occc2c1,0,True,2.027737390425868,0,qed,224
O=C(NCC1CC1Cl)N1CCC(C(=O)N2CCN(CO)CC2)CC1,0.700352042182839,0.129300000000001,3.279528594107025,O=C(NCC1CC1)N1CCC(C(=O)N2CCNCC2)CC1,3.279528594107025,O=C(NCC1CC1Cl)N1CCC(C(=O)N2CCN(CO)CC2)CC1,0.700352042182839,358.8700000000002,0.129300000000001,76.12,4,2,4,24,0,0.875,O=C(NCC1CC1)N1CCC(C(=O)N2CCNCC2)CC1,0,True,3.279528594107025,0,qed,225
CC(NC(=O)C(N)CC1=CC=CC=C1)C(=O)NC1CC1,0.6997106523635553,0.3397000000000004,2.4759757145137677,O=C(CCc1ccccc1)NCC(=O)NC1CC1,2.4759757145137677,CC(NC(=O)C(N)Cc1ccccc1)C(=O)NC1CC1,0.6997106523635553,275.3520000000001,0.3397000000000004,84.22,3,3,6,20,1,0.4666666666666667,O=C(CCc1ccccc1)NCC(=O)NC1CC1,0,True,2.4759757145137677,0,qed,226
CN(CC1=CC=CC=C1)C1=NC=CC2=CC=CC=C21,0.6991307113508379,3.871200000000002,1.7877505918761667,c1ccc(CNc2nccc3ccccc23)cc1,1.7877505918761667,CN(Cc1ccccc1)c1nccc2ccccc12,0.6991307113508379,248.329,3.871200000000002,16.130000000000003,2,0,3,19,3,0.1176470588235294,c1ccc(CNc2nccc3ccccc23)cc1,0,True,1.7877505918761667,0,qed,227
O=C(C1=CC=C(F)C=C1)C1=CC=CN=C1,0.6983570377476552,2.4517000000000007,1.58681004188084,O=C(c1ccccc1)c1cccnc1,1.58681004188084,O=C(c1ccc(F)cc1)c1cccnc1,0.6983570377476552,201.2,2.4517000000000007,29.96,2,0,2,15,2,0.0,O=C(c1ccccc1)c1cccnc1,0,True,1.58681004188084,0,qed,228
O=C(NCCN(CC1=CC=CS1)C1=CC=CC=C1)C1=CC=CS1,0.6961659562203323,4.246200000000003,2.13669361912768,O=C(NCCN(Cc1cccs1)c1ccccc1)c1cccs1,2.13669361912768,O=C(NCCN(Cc1cccs1)c1ccccc1)c1cccs1,0.6961659562203323,342.4890000000001,4.246200000000003,32.34,4,1,7,23,3,0.1666666666666666,O=C(NCCN(Cc1cccs1)c1ccccc1)c1cccs1,0,True,2.13669361912768,0,qed,229
CC(NC(=O)C1C=C(N(C)S(=O)(=O)C2=CC=C(F)C=C2)C2=CC=CC=C2O1)C1CCOCC1,0.6952789043119536,3.179600000000001,3.6790938000719935,O=C(NCC1CCOCC1)C1C=C(NS(=O)(=O)c2ccccc2)c2ccccc2O1,3.6790938000719935,CC(NC(=O)C1C=C(N(C)S(=O)(=O)c2ccc(F)cc2)c2ccccc2O1)C1CCOCC1,0.6952789043119536,474.5540000000003,3.179600000000001,84.94000000000001,5,1,6,33,2,0.375,O=C(NCC1CCOCC1)C1C=C(NS(=O)(=O)c2ccccc2)c2ccccc2O1,0,True,3.6790938000719935,0,qed,230
SCCOC1=CC=CC=C1OCC1=CC=C2C=CC=NC2=C1,0.6947770465607446,4.122400000000003,2.076454718133503,c1ccc(OCc2ccc3cccnc3c2)cc1,2.076454718133503,SCCOc1ccccc1OCc1ccc2cccnc2c1,0.6947770465607446,311.406,4.122400000000003,31.35,4,1,6,22,3,0.1666666666666666,c1ccc(OCc2ccc3cccnc3c2)cc1,0,True,2.076454718133503,0,qed,231
NC(=O)N1C=NC2=CC(Cl)=CC=C21,0.6944759580229006,1.6164999999999998,2.375862826931902,c1ccc2[nH]cnc2c1,2.375862826931902,NC(=O)n1cnc2cc(Cl)ccc21,0.6944759580229006,195.609,1.6164999999999998,60.91,3,1,0,13,2,0.0,c1ccc2[nH]cnc2c1,0,True,2.375862826931902,0,qed,232
N=C1CCN(C2=NC3=CC=CC=C3N2)N=C1O,0.6944324512079197,1.66427,3.2003092819975425,N=C1C=NN(c2nc3ccccc3[nH]2)CC1,3.2003092819975425,N=C1CCN(c2nc3ccccc3[nH]2)N=C1O,0.6944324512079197,229.243,1.66427,88.36,4,3,1,17,2,0.1818181818181818,N=C1C=NN(c2nc3ccccc3[nH]2)CC1,0,True,3.2003092819975425,0,qed,233
O=C(NNC(=O)C(O)COC1=CC=CC=N1)C1=CC=C(Cl)C=C1Cl,0.6943963073143126,1.589300000000001,2.767053211304326,O=C(CCOc1ccccn1)NNC(=O)c1ccccc1,2.767053211304326,O=C(NNC(=O)C(O)COc1ccccn1)c1ccc(Cl)cc1Cl,0.6943963073143126,370.1920000000001,1.589300000000001,100.55,5,3,5,24,2,0.1333333333333333,O=C(CCOc1ccccn1)NNC(=O)c1ccccc1,0,True,2.767053211304326,0,qed,234
CCCC1=CC=C(CN2CCN(CCN(C)C)C3=CC=C(Cl)C=C3C2=O)C=C1,0.6933830799292032,4.316500000000004,2.2800184502128094,O=C1c2ccccc2NCCN1Cc1ccccc1,2.2800184502128094,CCCc1ccc(CN2CCN(CCN(C)C)c3ccc(Cl)cc3C2=O)cc1,0.6933830799292032,399.966,4.316500000000004,26.79,3,0,7,28,2,0.4347826086956521,O=C1c2ccccc2NCCN1Cc1ccccc1,0,True,2.2800184502128094,0,qed,235
CCC1=CC=C(COC2=CC=C(OCC(=O)OC(C)(C)C)C=C2)C=C1,0.6926263523708,4.548500000000004,1.785701785627193,c1ccc(COc2ccccc2)cc1,1.785701785627193,CCc1ccc(COc2ccc(OCC(=O)OC(C)(C)C)cc2)cc1,0.6926263523708,342.43500000000006,4.548500000000004,44.760000000000005,4,0,7,25,2,0.3809523809523809,c1ccc(COc2ccccc2)cc1,0,True,1.785701785627193,0,qed,236
CCCC(=O)N1CCC(N2N=CC(CC(=O)OC)=C2C2=CC=C(C(=O)O)S2)CC1,0.6924818491827253,2.988900000000001,2.766319622375926,c1csc(-c2ccnn2C2CCNCC2)c1,2.766319622375926,CCCC(=O)N1CCC(n2ncc(CC(=O)OC)c2-c2ccc(C(=O)O)s2)CC1,0.6924818491827253,419.50300000000016,2.988900000000001,101.73,7,1,7,29,2,0.5,c1csc(-c2ccnn2C2CCNCC2)c1,0,True,2.766319622375926,0,qed,237
ClC1=CC=C(CC2=CC=CC=C2)C=C1,0.6924273342516304,3.9308000000000014,1.215091467493263,c1ccc(Cc2ccccc2)cc1,1.215091467493263,Clc1ccc(Cc2ccccc2)cc1,0.6924273342516304,202.68400000000003,3.9308000000000014,0.0,0,0,2,14,2,0.0769230769230769,c1ccc(Cc2ccccc2)cc1,0,True,1.215091467493263,0,qed,238
COC(=O)C1=C(C)N=C2C=C(OCC3=CC=CN=C3)C=CC2=C1,0.692019758218586,3.3038200000000018,2.036726486260548,c1cncc(COc2ccc3cccnc3c2)c1,2.036726486260548,COC(=O)c1cc2ccc(OCc3cccnc3)cc2nc1C,0.692019758218586,308.33700000000005,3.3038200000000018,61.31,5,0,4,23,3,0.1666666666666666,c1cncc(COc2ccc3cccnc3c2)c1,0,True,2.036726486260548,0,qed,239
CC1=C(C(=O)C2=CC=C(F)C=C2)C2=CC=CC=C2N1,0.6912790254850629,3.846420000000002,1.7766822768578496,O=C(c1ccccc1)c1c[nH]c2ccccc12,1.7766822768578496,Cc1[nH]c2ccccc2c1C(=O)c1ccc(F)cc1,0.6912790254850629,253.276,3.846420000000002,32.86,1,1,2,19,3,0.0625,O=C(c1ccccc1)c1c[nH]c2ccccc12,0,True,1.7766822768578496,0,qed,240
CC1=CC(NC2CCCC2)=C2C=C(C3=CC=C4OCOC4=C3)SC2=N1,0.6894383883261891,5.354920000000004,2.4705427122681183,c1cc(NC2CCCC2)c2cc(-c3ccc4c(c3)OCO4)sc2n1,2.4705427122681183,Cc1cc(NC2CCCC2)c2cc(-c3ccc4c(c3)OCO4)sc2n1,0.6894383883261891,352.45900000000006,5.354920000000004,43.38,5,1,3,25,3,0.35,c1cc(NC2CCCC2)c2cc(-c3ccc4c(c3)OCO4)sc2n1,0,True,2.4705427122681183,1,qed,241
O=C(CN1CCN(C2=CC=NC=C2)CC1)NC1=CC=C(CS(=O)(=O)CC(F)(F)F)C=C1,0.6887961037757214,2.3194,2.387903173098417,O=C(CN1CCN(c2ccncc2)CC1)Nc1ccccc1,2.387903173098417,O=C(CN1CCN(c2ccncc2)CC1)Nc1ccc(CS(=O)(=O)CC(F)(F)F)cc1,0.6887961037757214,456.4900000000002,2.3194,82.61000000000001,6,1,7,31,2,0.4,O=C(CN1CCN(c2ccncc2)CC1)Nc1ccccc1,0,True,2.387903173098417,0,qed,242
CC(SC(C1=CC=CC=C1)C1=CC=C(C(=O)O)O1)C1=CN=CC=C1,0.6877166979860811,4.9566000000000034,3.3018220998225942,c1ccc(C(SCc2cccnc2)c2ccco2)cc1,3.3018220998225942,CC(SC(c1ccccc1)c1ccc(C(=O)O)o1)c1cccnc1,0.6877166979860811,339.41600000000005,4.9566000000000034,63.33,4,1,6,24,3,0.1578947368421052,c1ccc(C(SCc2cccnc2)c2ccco2)cc1,0,True,3.3018220998225942,0,qed,243
O=C1C2=CC=C(C3=CC=CC=C3)C=C=C2OC2=CC=CC=C12,0.6873645192093027,2.606300000000001,3.1483472625122,O=c1c2c(oc3ccccc13)=C=CC(c1ccccc1)=CC=2,3.1483472625122,O=c1c2c(oc3ccccc13)=C=CC(c1ccccc1)=CC=2,0.6873645192093027,284.314,2.606300000000001,30.21,2,0,1,22,3,0.0,O=c1c2c(oc3ccccc13)=C=CC(c1ccccc1)=CC=2,0,True,3.1483472625122,0,qed,244
CN(C)C1CCC2C(=NOCC3=NC(C4=CC=CC=C4)=CN3)CCN(C(=O)C(C)(C)C)C2C1,0.6870648328176631,4.326600000000004,4.248295822472569,c1ccc(-c2c[nH]c(CON=C3CCNC4CCCCC34)n2)cc1,4.248295822472569,CN(C)C1CCC2C(=NOCc3nc(-c4ccccc4)c[nH]3)CCN(C(=O)C(C)(C)C)C2C1,0.6870648328176631,451.6150000000003,4.326600000000004,73.82,5,1,5,33,2,0.5769230769230769,c1ccc(-c2c[nH]c(CON=C3CCNC4CCCCC34)n2)cc1,0,True,4.248295822472569,0,qed,245
CCN(CC)CCC1=CN(C2=CC=CC=C2)C2=NC=CC=C12,0.6868338091996461,3.9098000000000033,2.1724747994944487,c1ccc(-n2ccc3cccnc32)cc1,2.1724747994944487,CCN(CC)CCc1cn(-c2ccccc2)c2ncccc12,0.6868338091996461,293.41400000000004,3.9098000000000033,21.06,3,0,6,22,3,0.3157894736842105,c1ccc(-n2ccc3cccnc32)cc1,0,True,2.1724747994944487,0,qed,246
CC(C)(C)C1=CN2C(=NC(C3=CC=C(F)C=C3)=C2NC(=O)C2CCCCN2)C=C1,0.686750849050255,4.518500000000002,2.9714216509771703,O=C(Nc1c(-c2ccccc2)nc2ccccn12)C1CCCCN1,2.9714216509771703,CC(C)(C)c1ccc2nc(-c3ccc(F)cc3)c(NC(=O)C3CCCCN3)n2c1,0.686750849050255,394.4940000000002,4.518500000000002,58.43,4,2,3,29,3,0.391304347826087,O=C(Nc1c(-c2ccccc2)nc2ccccn12)C1CCCCN1,0,True,2.9714216509771703,0,qed,247
CC(=CCN1C(=O)C2=CC=CC=C2C1=O)CC=C1CCNC1,0.6859532663719885,2.5387000000000004,2.9038574231208223,O=C1c2ccccc2C(=O)N1CC=CCC=C1CCNC1,2.9038574231208223,CC(=CCN1C(=O)c2ccccc2C1=O)CC=C1CCNC1,0.6859532663719885,296.37,2.5387000000000004,49.41,3,1,4,22,1,0.3333333333333333,O=C1c2ccccc2C(=O)N1CC=CCC=C1CCNC1,0,True,2.9038574231208223,0,qed,248
CN(C)C(=O)C=CC1=CC=C(Cl)C=C1,0.6855942751806174,2.4414000000000007,1.883168035084852,c1ccccc1,1.883168035084852,CN(C)C(=O)C=Cc1ccc(Cl)cc1,0.6855942751806174,209.676,2.4414000000000007,20.31,1,0,2,14,1,0.1818181818181818,c1ccccc1,0,True,1.883168035084852,0,qed,249
COC1=CC=C(C2=CC=C(OC3=CC=C(C4CNCCO4)C=C3)N=N2)C=C1OC,0.6855696010865411,3.6140000000000017,2.814173603300313,c1ccc(-c2ccc(Oc3ccc(C4CNCCO4)cc3)nn2)cc1,2.814173603300313,COc1ccc(-c2ccc(Oc3ccc(C4CNCCO4)cc3)nn2)cc1OC,0.6855696010865411,393.4430000000001,3.6140000000000017,74.73,7,1,6,29,3,0.2727272727272727,c1ccc(-c2ccc(Oc3ccc(C4CNCCO4)cc3)nn2)cc1,0,True,2.814173603300313,0,qed,250
CCN(CC)C(=O)C1=CC=CC=C1N1CCC2=C(C1)N=C(C1=CC=CO1)O2,0.6842997669214778,3.979300000000004,2.630940754737429,c1ccc(N2CCc3oc(-c4ccco4)nc3C2)cc1,2.630940754737429,CCN(CC)C(=O)c1ccccc1N1CCc2oc(-c3ccco3)nc2C1,0.6842997669214778,365.4330000000001,3.979300000000004,62.720000000000006,5,0,5,27,3,0.3333333333333333,c1ccc(N2CCc3oc(-c4ccco4)nc3C2)cc1,0,True,2.630940754737429,0,qed,251
