Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lipinski_violations_calc,method,rank_rulekit
COC(=O)COC(=O)CNC(=O)C1=CC=C(Cl)C=C1C(=O)N(C)C,0.7440750905659698,0.4877999999999998,2.1403481886054028,c1ccccc1,2.1403481886054028,COC(=O)COC(=O)CNC(=O)c1ccc(Cl)cc1C(=O)N(C)C,0.7440750905659698,356.7620000000001,0.4877999999999998,102.00999999999998,6,1,6,24,1,0.3333333333333333,c1ccccc1,0,True,2.1403481886054028,0,rulekit,142
O=C(NC1=CC=C(N2CCCCC2)C2=CC=CN=C12)C1=CC=C2OCOC2=C1,0.7430706188803038,4.206100000000003,2.159090213800754,O=C(Nc1ccc(N2CCCCC2)c2cccnc12)c1ccc2c(c1)OCO2,2.159090213800754,O=C(Nc1ccc(N2CCCCC2)c2cccnc12)c1ccc2c(c1)OCO2,0.7430706188803038,375.4280000000001,4.206100000000003,63.69000000000001,5,1,3,28,3,0.2727272727272727,O=C(Nc1ccc(N2CCCCC2)c2cccnc12)c1ccc2c(c1)OCO2,0,True,2.159090213800754,0,rulekit,143
FC1=CC=C(N2CCN(C3=CC=NC(N4C=CN=C4)=C3)CC2)C=C1,0.7426302407477531,2.733000000000001,2.202619802906595,c1ccc(N2CCN(c3ccnc(-n4ccnc4)c3)CC2)cc1,2.202619802906595,Fc1ccc(N2CCN(c3ccnc(-n4ccnc4)c3)CC2)cc1,0.7426302407477531,323.37500000000017,2.733000000000001,37.19,5,0,3,24,3,0.2222222222222222,c1ccc(N2CCN(c3ccnc(-n4ccnc4)c3)CC2)cc1,0,True,2.202619802906595,0,rulekit,144
O=C(COC1=CC=C(Cl)C=C1)NC1=CC=C2C=C3CCCCN3C(=O)C2=C1,0.7412442101004727,4.008700000000002,2.2292212281102106,O=C(COc1ccccc1)Nc1ccc2cc3n(c(=O)c2c1)CCCC3,2.2292212281102106,O=C(COc1ccc(Cl)cc1)Nc1ccc2cc3n(c(=O)c2c1)CCCC3,0.7412442101004727,382.84700000000026,4.008700000000002,60.33,4,1,4,27,3,0.238095238095238,O=C(COc1ccccc1)Nc1ccc2cc3n(c(=O)c2c1)CCCC3,0,True,2.2292212281102106,0,rulekit,145
CC1=CC=C(C(=O)C2=CC(C(=O)O)=CC3=CC=CC=C32)C=C1,0.7394698199152976,4.077420000000003,1.760837997385268,O=C(c1ccccc1)c1cccc2ccccc12,1.760837997385268,Cc1ccc(C(=O)c2cc(C(=O)O)cc3ccccc23)cc1,0.7394698199152976,290.31800000000004,4.077420000000003,54.370000000000005,2,1,3,22,3,0.0526315789473684,O=C(c1ccccc1)c1cccc2ccccc12,0,True,1.760837997385268,0,rulekit,146
CC1=CC=C(CN2N=C(C3=CC=C(C)C=C3)C=CC2=O)C=C1,0.738778631364677,3.575440000000002,1.744934346197745,O=c1ccc(-c2ccccc2)nn1Cc1ccccc1,1.744934346197745,Cc1ccc(Cn2nc(-c3ccc(C)cc3)ccc2=O)cc1,0.738778631364677,290.36600000000004,3.575440000000002,34.89,3,0,3,22,3,0.1578947368421052,O=c1ccc(-c2ccccc2)nn1Cc1ccccc1,0,True,1.744934346197745,0,rulekit,147
CN(C)C(=O)C1=C2CCCCN2C(=O)C2=CC=CC=C=C21,0.7368612889386136,0.1722999999999999,3.7612683922705,O=c1c2c(cc3n1CCCC3)=C=CC=CC=2,3.7612683922705,CN(C)C(=O)c1c2n(c(=O)c3c1=C=CC=CC=3)CCCC2,0.7368612889386136,282.343,0.1722999999999999,42.31,3,0,1,21,1,0.3529411764705882,O=c1c2c(cc3n1CCCC3)=C=CC=CC=2,0,True,3.7612683922705,0,rulekit,148
O=C(NC1=CC=C(CNC(=O)N2CCSNC2)C=C1)C1=CC=CC=C1,0.7366079526021863,2.6594000000000007,2.431147969580225,O=C(Nc1ccc(CNC(=O)N2CCSNC2)cc1)c1ccccc1,2.431147969580225,O=C(Nc1ccc(CNC(=O)N2CCSNC2)cc1)c1ccccc1,0.7366079526021863,356.451,2.6594000000000007,73.47,4,3,4,25,2,0.2222222222222222,O=C(Nc1ccc(CNC(=O)N2CCSNC2)cc1)c1ccccc1,0,True,2.431147969580225,0,rulekit,149
CC1=CC=C(NC(=S)OC(C)(C)C)C=C1,0.7361530101750852,3.506920000000002,2.059631964957763,c1ccccc1,2.059631964957763,Cc1ccc(NC(=S)OC(C)(C)C)cc1,0.7361530101750852,223.341,3.506920000000002,21.26,2,1,1,15,1,0.4166666666666667,c1ccccc1,0,True,2.059631964957763,0,rulekit,150
O=C(NC1=CC2=CC=CC=C2N=C1)C1=CC(F)=CC=C1OCC1CCCO1,0.7357317067674155,4.184000000000003,2.552803132075784,O=C(Nc1cnc2ccccc2c1)c1ccccc1OCC1CCCO1,2.552803132075784,O=C(Nc1cnc2ccccc2c1)c1cc(F)ccc1OCC1CCCO1,0.7357317067674155,366.3920000000002,4.184000000000003,60.45,4,1,5,27,3,0.238095238095238,O=C(Nc1cnc2ccccc2c1)c1ccccc1OCC1CCCO1,0,True,2.552803132075784,0,rulekit,151
CN1C(=O)C=C(C2=CC=C(Cl)C=C2)C2=CC=C(OCC(O)CN)C=C21,0.7344495352193305,2.5573,2.6863703510520462,O=c1cc(-c2ccccc2)c2ccccc2[nH]1,2.6863703510520462,Cn1c(=O)cc(-c2ccc(Cl)cc2)c2ccc(OCC(O)CN)cc21,0.7344495352193305,358.82500000000016,2.5573,77.48,5,2,5,25,3,0.2105263157894736,O=c1cc(-c2ccccc2)c2ccccc2[nH]1,0,True,2.6863703510520462,0,rulekit,152
CC1C(=O)C2=CC=CC=C2C(=O)C2=CC=C(C(=O)N=C3CCC(C(N)=O)N3)C=C=C21,0.7328766904739472,1.812,4.694572693119262,O=C(N=C1CCCN1)C1=CC=C2C(=O)c3ccccc3C(=O)CC2=C=C1,4.694572693119262,CC1C(=O)c2ccccc2C(=O)C2=CC=C(C(=O)N=C3CCC(C(N)=O)N3)C=C=C21,0.7328766904739472,401.4220000000002,1.812,118.69,4,2,2,30,1,0.217391304347826,O=C(N=C1CCCN1)C1=CC=C2C(=O)c3ccccc3C(=O)CC2=C=C1,0,True,4.694572693119262,0,rulekit,153
CC1=CC=C(NC(=O)NC2=NC(C3=CC=CC=C3)=CS2)C=C1,0.7324219515230616,4.762520000000002,1.6857781648790642,O=C(Nc1ccccc1)Nc1nc(-c2ccccc2)cs1,1.6857781648790642,Cc1ccc(NC(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.7324219515230616,309.39400000000006,4.762520000000002,54.02,3,2,3,22,3,0.0588235294117647,O=C(Nc1ccccc1)Nc1nc(-c2ccccc2)cs1,0,True,1.6857781648790642,0,rulekit,154
COCCC1=CC=C2C(=O)C=C(C3=CC=C(F)C=C3F)OC2=C1,0.7320022708241576,3.927100000000003,2.1998810747489816,O=c1cc(-c2ccccc2)oc2ccccc12,2.1998810747489816,COCCc1ccc2c(=O)cc(-c3ccc(F)cc3F)oc2c1,0.7320022708241576,316.30300000000005,3.927100000000003,39.44,3,0,4,23,3,0.1666666666666666,O=c1cc(-c2ccccc2)oc2ccccc12,0,True,2.1998810747489816,0,rulekit,155
O=C1NC2=CC=C(C3=CC=C(F)C=C3)N=C2OC2=CC=CC=C12,0.7310993184923131,4.245700000000002,2.246735410172457,O=C1Nc2ccc(-c3ccccc3)nc2Oc2ccccc21,2.246735410172457,O=C1Nc2ccc(-c3ccc(F)cc3)nc2Oc2ccccc21,0.7310993184923131,306.296,4.245700000000002,51.22,3,1,1,23,3,0.0,O=C1Nc2ccc(-c3ccccc3)nc2Oc2ccccc21,0,True,2.246735410172457,0,rulekit,156
CC(CC1=CC=CC=C1)NC(=O)C1CCCN1C(=O)CN1CCN(C(=O)C(C)(C)C)CC1,0.7306105762480859,1.915100000000001,2.973021422656004,O=C(NCCc1ccccc1)C1CCCN1C(=O)CN1CCNCC1,2.973021422656004,CC(Cc1ccccc1)NC(=O)C1CCCN1C(=O)CN1CCN(C(=O)C(C)(C)C)CC1,0.7306105762480859,442.6040000000003,1.915100000000001,72.96000000000001,4,1,6,32,1,0.64,O=C(NCCc1ccccc1)C1CCCN1C(=O)CN1CCNCC1,0,True,2.973021422656004,0,rulekit,157
NC1=CC=CN2C=C(C3=CC=C(S(=O)(=O)N4CCC(O)CC4)C=C3)N=C12,0.729105523794564,1.7289,2.4047899884241595,O=S(=O)(c1ccc(-c2cn3ccccc3n2)cc1)N1CCCCC1,2.4047899884241595,Nc1cccn2cc(-c3ccc(S(=O)(=O)N4CCC(O)CC4)cc3)nc12,0.729105523794564,372.45000000000016,1.7289,100.93,6,2,3,26,3,0.2777777777777778,O=S(=O)(c1ccc(-c2cn3ccccc3n2)cc1)N1CCCCC1,0,True,2.4047899884241595,0,rulekit,158
CN1C(S)=NN=C1C1=CC=CC=C1F,0.727175229651822,1.9099,2.239668751372612,c1ccc(-c2nnc[nH]2)cc1,2.239668751372612,Cn1c(S)nnc1-c1ccccc1F,0.727175229651822,209.249,1.9099,30.71,4,1,1,14,2,0.1111111111111111,c1ccc(-c2nnc[nH]2)cc1,0,True,2.239668751372612,0,rulekit,159
COC1=CC=C(C2=NOC(C3=CC=C(N4CCNC(=O)C4)C=C3)=N2)C=C1OC,0.726621926903377,2.357,2.238916946372065,O=C1CN(c2ccc(-c3nc(-c4ccccc4)no3)cc2)CCN1,2.238916946372065,COc1ccc(-c2noc(-c3ccc(N4CCNC(=O)C4)cc3)n2)cc1OC,0.726621926903377,380.4040000000001,2.357,89.72000000000001,7,1,5,28,3,0.25,O=C1CN(c2ccc(-c3nc(-c4ccccc4)no3)cc2)CCN1,0,True,2.238916946372065,0,rulekit,160
O=C(NS(=O)(=O)N1CCC2=CC3=CC=CC=C3C(=O)N2CC1)C1=CC=CC=C1,0.7260672512751942,1.534399999999999,2.425748890816509,O=C(NS(=O)(=O)N1CCc2cc3ccccc3c(=O)n2CC1)c1ccccc1,2.425748890816509,O=C(NS(=O)(=O)N1CCc2cc3ccccc3c(=O)n2CC1)c1ccccc1,0.7260672512751942,397.4560000000002,1.534399999999999,88.48000000000002,5,1,3,28,3,0.2,O=C(NS(=O)(=O)N1CCc2cc3ccccc3c(=O)n2CC1)c1ccccc1,0,True,2.425748890816509,0,rulekit,161
CC(=O)NC1=CC=C(CS(=O)(=O)CC2=NC(C(C)C)=C(C(C)=O)S2)C=C1,0.7251027877106784,3.542500000000002,2.589019159793331,O=S(=O)(Cc1ccccc1)Cc1nccs1,2.589019159793331,CC(=O)Nc1ccc(CS(=O)(=O)Cc2nc(C(C)C)c(C(C)=O)s2)cc1,0.7251027877106784,394.5180000000001,3.542500000000002,93.2,6,1,7,26,2,0.3888888888888889,O=S(=O)(Cc1ccccc1)Cc1nccs1,0,True,2.589019159793331,0,rulekit,162
CC(=O)OC1CC(COC2=CC=C(C(F)(F)F)C=C2)N(C2=CC=CC=C2)C1=O,0.7250631242317971,3.8214000000000015,3.1303387494224326,O=C1CCC(COc2ccccc2)N1c1ccccc1,3.1303387494224326,CC(=O)OC1CC(COc2ccc(C(F)(F)F)cc2)N(c2ccccc2)C1=O,0.7250631242317971,393.3610000000001,3.8214000000000015,55.84,4,0,5,28,2,0.3,O=C1CCC(COc2ccccc2)N1c1ccccc1,0,True,3.1303387494224326,0,rulekit,163
COC(=O)N1CCN(C2(C(=O)N(C)C3=CC=C(Cl)C=C3)CCN(C(C)=O)CC2)CC1,0.7248031011689607,2.0679,2.7022805202266067,O=C(Nc1ccccc1)C1(N2CCNCC2)CCNCC1,2.7022805202266067,COC(=O)N1CCN(C2(C(=O)N(C)c3ccc(Cl)cc3)CCN(C(C)=O)CC2)CC1,0.7248031011689607,436.94000000000034,2.0679,73.4,5,0,3,30,1,0.5714285714285714,O=C(Nc1ccccc1)C1(N2CCNCC2)CCNCC1,0,True,2.7022805202266067,0,rulekit,164
CC1CCC(CC(=O)NC2=CC=CC(CN3C(=O)C4=CC=C(F)C=C4C3=O)=C2)CC1,0.7245040024412471,4.776800000000004,2.1951151187110405,O=C(CC1CCCCC1)Nc1cccc(CN2C(=O)c3ccccc3C2=O)c1,2.1951151187110405,CC1CCC(CC(=O)Nc2cccc(CN3C(=O)c4ccc(F)cc4C3=O)c2)CC1,0.7245040024412471,408.4730000000002,4.776800000000004,66.48,3,1,5,30,2,0.375,O=C(CC1CCCCC1)Nc1cccc(CN2C(=O)c3ccccc3C2=O)c1,0,True,2.1951151187110405,0,rulekit,165
CC1=NC=C(NS(=O)(=O)C2=CC=C(OCCN(C)CC3CC3)C=C2)N=C1,0.7228990538532885,2.306420000000001,2.327352566386738,O=S(=O)(Nc1cnccn1)c1ccc(OCCNCC2CC2)cc1,2.327352566386738,Cc1cnc(NS(=O)(=O)c2ccc(OCCN(C)CC3CC3)cc2)cn1,0.7228990538532885,376.48200000000014,2.306420000000001,84.42,6,1,9,26,2,0.4444444444444444,O=S(=O)(Nc1cnccn1)c1ccc(OCCNCC2CC2)cc1,0,True,2.327352566386738,0,rulekit,166
O=C(O)CCCCCOC1=CC=C(C2=NNC=N2)C=C1,0.7225092245849262,2.4955000000000007,2.4540638060015176,c1ccc(-c2nc[nH]n2)cc1,2.4540638060015176,O=C(O)CCCCCOc1ccc(-c2nc[nH]n2)cc1,0.7225092245849262,275.30800000000005,2.4955000000000007,88.10000000000001,4,2,8,20,2,0.3571428571428571,c1ccc(-c2nc[nH]n2)cc1,0,True,2.4540638060015176,0,rulekit,167
CCCCCCNCC1=CN(C2=CC=CC=C2)N=C1C(F)(F)F,0.7210783071128328,4.561000000000004,2.2416346842164376,c1ccc(-n2cccn2)cc1,2.2416346842164376,CCCCCCNCc1cn(-c2ccccc2)nc1C(F)(F)F,0.7210783071128328,325.37800000000004,4.561000000000004,29.85,3,1,8,23,2,0.4705882352941176,c1ccc(-n2cccn2)cc1,0,True,2.2416346842164376,0,rulekit,168
CN(CCCC1=NOC2=CC(F)=C(C3=CN=CC=N3)C=C21)C1CCNCC1,0.7203770749130085,3.040300000000001,2.897658775859444,c1cnc(-c2ccc3onc(CCCNC4CCNCC4)c3c2)cn1,2.897658775859444,CN(CCCc1noc2cc(F)c(-c3cnccn3)cc12)C1CCNCC1,0.7203770749130085,369.4440000000002,3.040300000000001,67.08,6,1,6,27,3,0.45,c1cnc(-c2ccc3onc(CCCNC4CCNCC4)c3c2)cn1,0,True,2.897658775859444,0,rulekit,169
O=C1CC(C2=CC=CC=C2)CC2=CC=CC=C12,0.7201461271300734,3.599300000000002,2.1750776527599154,O=C1CC(c2ccccc2)Cc2ccccc21,2.1750776527599154,O=C1CC(c2ccccc2)Cc2ccccc21,0.7201461271300734,222.287,3.599300000000002,17.07,1,0,1,17,2,0.1875,O=C1CC(c2ccccc2)Cc2ccccc21,0,True,2.1750776527599154,0,rulekit,170
CC1=CC=C(CN2CCN(C3=CC=C(C4=NN=CO4)C=C3)CC2)C(C)=C1,0.7196779839400383,3.675640000000003,2.1776228093017185,c1ccc(CN2CCN(c3ccc(-c4nnco4)cc3)CC2)cc1,2.1776228093017185,Cc1ccc(CN2CCN(c3ccc(-c4nnco4)cc3)CC2)c(C)c1,0.7196779839400383,348.45000000000016,3.675640000000003,45.400000000000006,5,0,4,26,3,0.3333333333333333,c1ccc(CN2CCN(c3ccc(-c4nnco4)cc3)CC2)cc1,0,True,2.1776228093017185,0,rulekit,171
C=CCC1=CC=C(N2CCS(=O)(=O)CC2=O)C(C(=O)N(CC)CC)=C1,0.7196695215273792,1.6584999999999994,2.85254241264723,O=C1CS(=O)(=O)CCN1c1ccccc1,2.85254241264723,C=CCc1ccc(N2CCS(=O)(=O)CC2=O)c(C(=O)N(CC)CC)c1,0.7196695215273792,364.4670000000001,1.6584999999999994,74.76,4,0,6,25,1,0.4444444444444444,O=C1CS(=O)(=O)CCN1c1ccccc1,0,True,2.85254241264723,0,rulekit,172
FC1=CC(Cl)=CC=C1OCC1=NC2=CC=CC=C2O1,0.7195906787489385,4.199300000000002,1.940058733734308,c1ccc(OCc2nc3ccccc3o2)cc1,1.940058733734308,Fc1cc(Cl)ccc1OCc1nc2ccccc2o1,0.7195906787489385,277.682,4.199300000000002,35.260000000000005,3,0,3,19,3,0.0714285714285714,c1ccc(OCc2nc3ccccc3o2)cc1,0,True,1.940058733734308,0,rulekit,173
CC(C#N)CC(CC(=O)NCC1=CC=C(OC(F)F)C=C1)C(=O)O,0.7195238160542295,2.54488,3.1340638904065923,c1ccccc1,3.1340638904065923,CC(C#N)CC(CC(=O)NCc1ccc(OC(F)F)cc1)C(=O)O,0.7195238160542295,340.326,2.54488,99.42,4,2,9,24,1,0.4375,c1ccccc1,0,True,3.1340638904065923,0,rulekit,174
O=C1CSC2=C1C(=O)N(CC1=CC=CC=C1)C=C2C(=O)NCC1=CC=CS1,0.719281178055726,3.1765000000000017,2.660560873080625,O=C(NCc1cccs1)c1cn(Cc2ccccc2)c(=O)c2c1SCC2=O,2.660560873080625,O=C(NCc1cccs1)c1cn(Cc2ccccc2)c(=O)c2c1SCC2=O,0.719281178055726,396.4930000000001,3.1765000000000017,68.17,6,1,5,27,3,0.15,O=C(NCc1cccs1)c1cn(Cc2ccccc2)c(=O)c2c1SCC2=O,0,True,2.660560873080625,0,rulekit,175
CNC(=O)CC1CCC(N2C(=O)N(C3=NC=CS3)C3=CC(Cl)=CC=C32)CC1,0.7191549788500848,3.7695000000000025,2.7069643234763827,O=c1n(-c2nccs2)c2ccccc2n1C1CCCCC1,2.7069643234763827,CNC(=O)CC1CCC(n2c(=O)n(-c3nccs3)c3cc(Cl)ccc32)CC1,0.7191549788500848,404.9230000000002,3.7695000000000025,68.92,6,1,4,27,3,0.4210526315789473,O=c1n(-c2nccs2)c2ccccc2n1C1CCCCC1,0,True,2.7069643234763827,0,rulekit,176
CC1=CC=C(S(=O)(=O)C2=CN(CC3=CC=C4OCOC4=C3)N=C2)C=C1,0.7188440546799179,2.8013200000000014,2.241295466945873,O=S(=O)(c1ccccc1)c1cnn(Cc2ccc3c(c2)OCO3)c1,2.241295466945873,Cc1ccc(S(=O)(=O)c2cnn(Cc3ccc4c(c3)OCO4)c2)cc1,0.7188440546799179,356.4030000000001,2.8013200000000014,70.42,6,0,4,25,3,0.1666666666666666,O=S(=O)(c1ccccc1)c1cnn(Cc2ccc3c(c2)OCO3)c1,0,True,2.241295466945873,0,rulekit,177
CCOC1=CC=CC=C1OCC(=O)OC(C)C(=O)OC(C)(C)C,0.718268645845518,2.7375000000000007,2.4279912309899654,c1ccccc1,2.4279912309899654,CCOc1ccccc1OCC(=O)OC(C)C(=O)OC(C)(C)C,0.718268645845518,324.37300000000005,2.7375000000000007,71.06,6,0,7,23,1,0.5294117647058824,c1ccccc1,0,True,2.4279912309899654,0,rulekit,178
COC(=O)C1=C(C)OC(C2=CN(CC3=CC=C(C(=O)O)C=C3)N=C2)=C1,0.7175954321526378,2.9846200000000014,2.2804070603524664,c1ccc(Cn2cc(-c3ccco3)cn2)cc1,2.2804070603524664,COC(=O)c1cc(-c2cnn(Cc3ccc(C(=O)O)cc3)c2)oc1C,0.7175954321526378,340.33500000000004,2.9846200000000014,94.56,6,1,5,25,3,0.1666666666666666,c1ccc(Cn2cc(-c3ccco3)cn2)cc1,0,True,2.2804070603524664,0,rulekit,179
O=C(NCC(O)N1CCC(N2CCNCC2)CC1)C1=CC=C(Cl)C=C1,0.7175310065868873,0.7578000000000003,2.8494216147883105,O=C(NCCN1CCC(N2CCNCC2)CC1)c1ccccc1,2.8494216147883105,O=C(NCC(O)N1CCC(N2CCNCC2)CC1)c1ccc(Cl)cc1,0.7175310065868873,366.893,0.7578000000000003,67.84,5,3,5,25,1,0.6111111111111112,O=C(NCCN1CCC(N2CCNCC2)CC1)c1ccccc1,0,True,2.8494216147883105,0,rulekit,180
O=C1C=C(C2=CC=C(F)C=C2)OC2=CC(OCC3CC3)=CC=C12,0.7172951513550332,4.387900000000004,2.0563397729738337,O=c1cc(-c2ccccc2)oc2cc(OCC3CC3)ccc12,2.0563397729738337,O=c1cc(-c2ccc(F)cc2)oc2cc(OCC3CC3)ccc12,0.7172951513550332,310.32400000000007,4.387900000000004,39.44,3,0,4,23,3,0.2105263157894736,O=c1cc(-c2ccccc2)oc2cc(OCC3CC3)ccc12,0,True,2.0563397729738337,0,rulekit,181
CC1=CC=C(NC(=O)C2=CC=C(C)C(S(=O)(=O)NC3=CC=NO3)=C2)C=C1,0.7161384770100363,3.344540000000002,2.265219373552176,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)Nc2ccno2)c1,2.265219373552176,Cc1ccc(NC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccno3)c2)cc1,0.7161384770100363,371.41800000000006,3.344540000000002,101.3,5,2,5,26,3,0.1111111111111111,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)Nc2ccno2)c1,0,True,2.265219373552176,0,rulekit,182
O=C(COC1=CC=CC=C1OCC1=CC=CC=N1)NC1=CC=CC=C1,0.7159129333687698,3.6781000000000015,1.7024067455321514,O=C(COc1ccccc1OCc1ccccn1)Nc1ccccc1,1.7024067455321514,O=C(COc1ccccc1OCc1ccccn1)Nc1ccccc1,0.7159129333687698,334.375,3.6781000000000015,60.45,4,1,7,25,3,0.1,O=C(COc1ccccc1OCc1ccccn1)Nc1ccccc1,0,True,1.7024067455321514,0,rulekit,183
CCOC1=CC=C(C2=NC3=NC=CC=C3S2)C=C1,0.7153930969386589,3.7570000000000014,2.0062668048017844,c1ccc(-c2nc3ncccc3s2)cc1,2.0062668048017844,CCOc1ccc(-c2nc3ncccc3s2)cc1,0.7153930969386589,256.33,3.7570000000000014,35.010000000000005,4,0,3,18,3,0.1428571428571428,c1ccc(-c2nc3ncccc3s2)cc1,0,True,2.0062668048017844,0,rulekit,184
C=C1C(=O)N(C2=CC=CC=C2C(=O)N(CC)CC)CCN1C(=O)C1CCCCC1,0.7153272857431079,3.437800000000002,2.639791417247721,C=C1C(=O)N(c2ccccc2)CCN1C(=O)C1CCCCC1,2.639791417247721,C=C1C(=O)N(c2ccccc2C(=O)N(CC)CC)CCN1C(=O)C1CCCCC1,0.7153272857431079,397.5190000000003,3.437800000000002,60.93000000000001,3,0,5,29,1,0.5217391304347826,C=C1C(=O)N(c2ccccc2)CCN1C(=O)C1CCCCC1,0,True,2.639791417247721,0,rulekit,185
O=C(CCC1=CC=C2C=CC=CC2=C1)NCC1=CC=C(Cl)S1,0.7151368840818383,4.803700000000003,1.9147784052636805,O=C(CCc1ccc2ccccc2c1)NCc1cccs1,1.9147784052636805,O=C(CCc1ccc2ccccc2c1)NCc1ccc(Cl)s1,0.7151368840818383,329.852,4.803700000000003,29.1,2,1,5,22,3,0.1666666666666666,O=C(CCc1ccc2ccccc2c1)NCc1cccs1,0,True,1.9147784052636805,0,rulekit,186
CN1CCC2=C(C1=O)C(C1=CC=C(Cl)C=C1)C(CN1CCC(NC(=O)C3CC3)CC1)CN2,0.7146862646218438,2.7498000000000005,3.656517292041589,O=C1NCCC2=C1C(c1ccccc1)C(CN1CCC(NC(=O)C3CC3)CC1)CN2,3.656517292041589,CN1CCC2=C(C1=O)C(c1ccc(Cl)cc1)C(CN1CCC(NC(=O)C3CC3)CC1)CN2,0.7146862646218438,457.0180000000004,2.7498000000000005,64.68,4,2,5,32,1,0.6,O=C1NCCC2=C1C(c1ccccc1)C(CN1CCC(NC(=O)C3CC3)CC1)CN2,0,True,3.656517292041589,0,rulekit,187
C1=CC=C(CC2=NN=C(C3=CC=CS3)S2)C=C1,0.7126727231529641,3.857400000000002,2.0466041384016407,c1ccc(Cc2nnc(-c3cccs3)s2)cc1,2.0466041384016407,c1ccc(Cc2nnc(-c3cccs3)s2)cc1,0.7126727231529641,258.37100000000004,3.857400000000002,25.78,4,0,3,17,3,0.0769230769230769,c1ccc(Cc2nnc(-c3cccs3)s2)cc1,0,True,2.0466041384016407,0,rulekit,188
COC1=CC=C(C2C(C=O)=C(O)NC3=C2C(=O)CCN3)C=C1OC,0.7121826825814673,1.1330999999999996,3.5743749105006515,O=C1CCNC2=C1C(c1ccccc1)C=CN2,3.5743749105006515,COc1ccc(C2C(C=O)=C(O)NC3=C2C(=O)CCN3)cc1OC,0.7121826825814673,330.34000000000003,1.1330999999999996,96.89,7,3,4,24,1,0.2941176470588235,O=C1CCNC2=C1C(c1ccccc1)C=CN2,0,True,3.5743749105006515,0,rulekit,189
CC(N)C(=O)NCCC1=CC=NC=C1,0.7116309515249669,0.0875000000000003,2.332007325250551,c1ccncc1,2.332007325250551,CC(N)C(=O)NCCc1ccncc1,0.7116309515249669,193.25000000000003,0.0875000000000003,68.01,3,2,4,14,1,0.4,c1ccncc1,0,True,2.332007325250551,0,rulekit,190
NC1=NC(O)=C2OC=C(Br)C2=N1,0.711229822760329,1.2730999999999997,3.300074428540704,c1ncc2occc2n1,3.300074428540704,Nc1nc(O)c2occ(Br)c2n1,0.711229822760329,230.021,1.2730999999999997,85.17,5,2,0,12,2,0.0,c1ncc2occc2n1,0,True,3.300074428540704,0,rulekit,191
C1=CC=C(OCCCC2=NNC3=CC=CC=C32)N=C1,0.7110956121747192,2.969500000000001,2.264492668220873,c1ccc(OCCCc2n[nH]c3ccccc23)nc1,2.264492668220873,c1ccc(OCCCc2n[nH]c3ccccc23)nc1,0.7110956121747192,253.30500000000004,2.969500000000001,50.8,3,1,5,19,3,0.2,c1ccc(OCCCc2n[nH]c3ccccc23)nc1,0,True,2.264492668220873,0,rulekit,192
CNC(C)C(=O)N1CCCC1C1=NC(CNCC2=CC=CC(Cl)=C2)=CC=C1Cl,0.7110937763646954,3.949600000000003,3.2674556695033257,c1ccc(CNCc2cccc(C3CCCN3)n2)cc1,3.2674556695033257,CNC(C)C(=O)N1CCCC1c1nc(CNCc2cccc(Cl)c2)ccc1Cl,0.7110937763646954,421.37200000000007,3.949600000000003,57.260000000000005,4,2,7,28,2,0.4285714285714285,c1ccc(CNCc2cccc(C3CCCN3)n2)cc1,0,True,3.2674556695033257,0,rulekit,193
CC1(C)CN(CN2CCN(C3=CC=CC=N3)CC2)C2=C=CC3=C(C=C2O1)CCS3,0.7108025685426587,3.599400000000003,3.8276118898470166,C1=CC2=C(C=C3OCCN(CN4CCN(c5ccccn5)CC4)C=13)CCS2,3.8276118898470166,CC1(C)CN(CN2CCN(c3ccccn3)CC2)C2=C=CC3=C(C=C2O1)CCS3,0.7108025685426587,408.57100000000025,3.599400000000003,31.84,6,0,3,29,1,0.4782608695652174,C1=CC2=C(C=C3OCCN(CN4CCN(c5ccccn5)CC4)C=13)CCS2,0,True,3.8276118898470166,0,rulekit,194
COC(=O)C1CSC2=CC=CC=C2C(=O)N1C,0.7079206114161041,1.4058999999999997,2.858404022645349,O=C1NCCSc2ccccc21,2.858404022645349,COC(=O)C1CSc2ccccc2C(=O)N1C,0.7079206114161041,251.307,1.4058999999999997,46.61000000000001,4,0,1,17,1,0.3333333333333333,O=C1NCCSc2ccccc21,0,True,2.858404022645349,0,rulekit,195
CN1C=C(C(=O)C2=CN=C(N)N=C2O)C2=CC(Cl)=CC(F)=C21,0.7064058830154668,2.2796000000000003,2.9324125879559872,O=C(c1cncnc1)c1c[nH]c2ccccc12,2.9324125879559872,Cn1cc(C(=O)c2cnc(N)nc2O)c2cc(Cl)cc(F)c21,0.7064058830154668,320.71100000000007,2.2796000000000003,94.03,6,2,2,22,3,0.0714285714285714,O=C(c1cncnc1)c1c[nH]c2ccccc12,0,True,2.9324125879559872,0,rulekit,196
