Mol,QED,logP,SA,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lipinski_violations_calc,method,rank_rulekit
O=C1C2=C(C3=CC=C(F)C=C3)CC=C=C2CCN1CC1=CC=CC=C1,0.7586050137400522,4.497000000000003,3.000725630275694,O=C1C2=C(c3ccccc3)CC=C=C2CCN1Cc1ccccc1,3.000725630275694,O=C1C2=C(c3ccc(F)cc3)CC=C=C2CCN1Cc1ccccc1,0.7586050137400522,331.39,4.497000000000003,20.31,1,0,3,25,2,0.1818181818181818,O=C1C2=C(c3ccccc3)CC=C=C2CCN1Cc1ccccc1,0,True,3.000725630275694,0,rulekit,144
NC1=CC=C2C(=C1)CCCN2C=C1NC(=O)CS1,0.7552358419454006,1.6833,3.1316024082404352,O=C1CSC(=CN2CCCc3ccccc32)N1,3.1316024082404352,Nc1ccc2c(c1)CCCN2C=C1NC(=O)CS1,0.7552358419454006,261.35,1.6833,58.36,4,2,1,18,1,0.3076923076923077,O=C1CSC(=CN2CCCc3ccccc32)N1,0,True,3.1316024082404352,0,rulekit,145
CCSCC1=NC2=CC(C(=O)NC3=NC=CS3)=CC=C2N1,0.754816937643483,3.524800000000001,2.412618651958022,O=C(Nc1nccs1)c1ccc2[nH]cnc2c1,2.412618651958022,CCSCc1nc2cc(C(=O)Nc3nccs3)ccc2[nH]1,0.754816937643483,318.427,3.524800000000001,70.67,5,2,5,21,3,0.2142857142857142,O=C(Nc1nccs1)c1ccc2[nH]cnc2c1,0,True,2.412618651958022,0,rulekit,146
CC(=O)NC1=CC=C(NCC2=NN=NN2C2=CC=CC=C2)C=C1,0.7547931047428035,2.2328,1.9322334583928933,c1ccc(NCc2nnnn2-c2ccccc2)cc1,1.9322334583928933,CC(=O)Nc1ccc(NCc2nnnn2-c2ccccc2)cc1,0.7547931047428035,308.345,2.2328,84.72999999999999,6,2,5,23,3,0.125,c1ccc(NCc2nnnn2-c2ccccc2)cc1,0,True,1.9322334583928933,0,rulekit,147
O=C(NN1CCNCC1)C1=NN(C2=CC=CC=C2)C(C2=CC=CS2)=C1,0.7544715011014362,2.150800000000001,2.5163547704801754,O=C(NN1CCNCC1)c1cc(-c2cccs2)n(-c2ccccc2)n1,2.5163547704801754,O=C(NN1CCNCC1)c1cc(-c2cccs2)n(-c2ccccc2)n1,0.7544715011014362,353.4510000000001,2.150800000000001,62.190000000000005,6,2,4,25,3,0.2222222222222222,O=C(NN1CCNCC1)c1cc(-c2cccs2)n(-c2ccccc2)n1,0,True,2.5163547704801754,0,rulekit,148
O=C(CNCC1CCNCC1)N1CCCCC1,0.7544538890374113,0.5880999999999998,2.2030136587636324,O=C(CNCC1CCNCC1)N1CCCCC1,2.2030136587636324,O=C(CNCC1CCNCC1)N1CCCCC1,0.7544538890374113,239.36299999999991,0.5880999999999998,44.370000000000005,3,2,4,17,0,0.9230769230769232,O=C(CNCC1CCNCC1)N1CCCCC1,0,True,2.2030136587636324,0,rulekit,149
O=C1C2=CNC=C=C2OC2=C(F)C=C(Cl)C=C12,0.7517451003830847,0.8197999999999999,4.018886774148249,O=c1c2c(oc3ccccc13)=C=CNC=2,4.018886774148249,O=c1c2c(oc3c(F)cc(Cl)cc13)=C=CNC=2,0.7517451003830847,249.628,0.8197999999999999,42.24,3,1,0,17,2,0.0,O=c1c2c(oc3ccccc13)=C=CNC=2,0,True,4.018886774148249,0,rulekit,150
O=P(O)(O)C=CCN1CCN2C=NC=C2C1,0.7506853846901576,0.3901000000000001,3.3774315522714096,c1ncn2c1CNCC2,3.3774315522714096,O=P(O)(O)C=CCN1CCn2cncc2C1,0.7506853846901576,243.20299999999995,0.3901000000000001,78.59,4,2,3,16,1,0.4444444444444444,c1ncn2c1CNCC2,0,True,3.3774315522714096,0,rulekit,151
OC1=C(F)C=C2OC(C3=CC=C4OCCOC4=C3)=[NH+]C2=C1,0.7469405303226258,2.5298,3.4820978448962308,c1ccc2oc(-c3ccc4c(c3)OCCO4)[nH+]c2c1,3.4820978448962308,Oc1cc2[nH+]c(-c3ccc4c(c3)OCCO4)oc2cc1F,0.7469405303226258,288.254,2.5298,65.97000000000001,4,1,1,21,3,0.1333333333333333,c1ccc2oc(-c3ccc4c(c3)OCCO4)[nH+]c2c1,0,True,3.4820978448962308,0,rulekit,152
CC(=O)NCC(O)=CC1=CC=C(F)C=C1,0.7463387393873887,1.8607,2.276307978090971,c1ccccc1,2.276307978090971,CC(=O)NCC(O)=Cc1ccc(F)cc1,0.7463387393873887,209.22,1.8607,49.33,2,2,3,15,1,0.1818181818181818,c1ccccc1,0,True,2.276307978090971,0,rulekit,153
O=C1CC(=NC2=NNC(C3=CC=CC=C3)=N2)NC(=O)N1,0.7462489861778067,0.7312000000000001,3.102574681333081,O=C1CC(=Nc2n[nH]c(-c3ccccc3)n2)NC(=O)N1,3.102574681333081,O=C1CC(=Nc2n[nH]c(-c3ccccc3)n2)NC(=O)N1,0.7462489861778067,270.252,0.7312000000000001,112.13,5,3,2,20,2,0.0833333333333333,O=C1CC(=Nc2n[nH]c(-c3ccccc3)n2)NC(=O)N1,0,True,3.102574681333081,0,rulekit,154
CC(NC(=O)CNC(=O)C1=CC=C(Cl)C=C1Cl)C(N)=O,0.7451085105997028,0.7131999999999998,2.353870535396428,c1ccccc1,2.353870535396428,CC(NC(=O)CNC(=O)c1ccc(Cl)cc1Cl)C(N)=O,0.7451085105997028,318.1600000000001,0.7131999999999998,101.29,3,3,5,20,1,0.25,c1ccccc1,0,True,2.353870535396428,0,rulekit,155
CCNC1=CC=C2C=CN(CC3=CC=C(C(C)C)C=C3)C(=O)C2=C1,0.7449354768937984,4.605000000000003,2.058604975935721,O=c1c2ccccc2ccn1Cc1ccccc1,2.058604975935721,CCNc1ccc2ccn(Cc3ccc(C(C)C)cc3)c(=O)c2c1,0.7449354768937984,320.43600000000004,4.605000000000003,34.03,3,1,5,24,3,0.2857142857142857,O=c1c2ccccc2ccn1Cc1ccccc1,0,True,2.058604975935721,0,rulekit,156
O=C(O)C1=CC=C(Cl)C(C(=O)NC(CC2=CC=CC=C2)C(=O)O)=C1,0.7443241874179993,2.4639,2.18156314763665,O=C(NCCc1ccccc1)c1ccccc1,2.18156314763665,O=C(O)c1ccc(Cl)c(C(=O)NC(Cc2ccccc2)C(=O)O)c1,0.7443241874179993,347.754,2.4639,103.7,3,3,6,24,2,0.1176470588235294,O=C(NCCc1ccccc1)c1ccccc1,0,True,2.18156314763665,0,rulekit,157
CCN(C(=O)C(C)(C)C)C1CN(C(C)C)CCC1C(=O)NCC1=CC=NC2=CC=CC=C12,0.7441353081690254,3.844500000000002,3.489306206972813,O=C(NCc1ccnc2ccccc12)C1CCNCC1,3.489306206972813,CCN(C(=O)C(C)(C)C)C1CN(C(C)C)CCC1C(=O)NCc1ccnc2ccccc12,0.7441353081690254,438.6160000000001,3.844500000000002,65.54,4,1,6,32,2,0.5769230769230769,O=C(NCc1ccnc2ccccc12)C1CCNCC1,0,True,3.489306206972813,0,rulekit,158
O=C1C=C(C2=CC=C(O)C=C2)OC2=CC(OC3CCCCO3)=CC(O)=C12,0.7440479732550142,3.7766000000000015,2.9559245603830213,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,2.9559245603830213,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3CCCCO3)cc(O)c12,0.7440479732550142,354.3580000000001,3.7766000000000015,89.13000000000001,6,2,3,26,3,0.25,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,0,True,2.9559245603830213,0,rulekit,159
FC1=CC=C(C=NC2=CC=C(Cl)C(C3=NC=NN3)=C2)C=C1,0.7428887310665524,4.014800000000002,2.4583563568760542,C(=Nc1cccc(-c2ncn[nH]2)c1)c1ccccc1,2.4583563568760542,Fc1ccc(C=Nc2ccc(Cl)c(-c3ncn[nH]3)c2)cc1,0.7428887310665524,300.724,4.014800000000002,53.93,3,1,3,21,3,0.0,C(=Nc1cccc(-c2ncn[nH]2)c1)c1ccccc1,0,True,2.4583563568760542,0,rulekit,160
COC1=CC=C(CNC2=NC(=O)N(C)C3=C2C=C(F)C(F)=N3)C=C1,0.7421504710690302,2.2274000000000003,2.462069772991166,O=c1nc(NCc2ccccc2)c2cccnc2[nH]1,2.462069772991166,COc1ccc(CNc2nc(=O)n(C)c3nc(F)c(F)cc23)cc1,0.7421504710690302,332.31,2.2274000000000003,69.03999999999999,6,1,4,24,3,0.1875,O=c1nc(NCc2ccccc2)c2cccnc2[nH]1,0,True,2.462069772991166,0,rulekit,161
CC1=C(C(=O)CCN2CCOCC2)C(C2=CC=C(F)C=C2F)NC(=O)N1C1=CC=CC=C1,0.7409203817774549,3.8011000000000026,2.985836918133554,O=C(CCN1CCOCC1)C1=CN(c2ccccc2)C(=O)NC1c1ccccc1,2.985836918133554,CC1=C(C(=O)CCN2CCOCC2)C(c2ccc(F)cc2F)NC(=O)N1c1ccccc1,0.7409203817774549,441.47800000000007,3.8011000000000026,61.88,4,1,6,32,2,0.3333333333333333,O=C(CCN1CCOCC1)C1=CN(c2ccccc2)C(=O)NC1c1ccccc1,0,True,2.985836918133554,0,rulekit,162
COC(=O)C1=CC(OC2CCC2)=C=C2N=C3CCCCN3C(=O)C2=C1,0.7406915163608272,0.3055000000000005,3.752257086664184,O=c1c2c(nc3n1CCCC3)=C=C(OC1CCC1)C=CC=2,3.752257086664184,COC(=O)C1=CC(OC2CCC2)=C=c2nc3n(c(=O)c2=C1)CCCC3,0.7406915163608272,340.3790000000001,0.3055000000000005,70.42,6,0,3,25,1,0.4736842105263157,O=c1c2c(nc3n1CCCC3)=C=C(OC1CCC1)C=CC=2,0,True,3.752257086664184,0,rulekit,163
COC1=CC=C(C(=O)C2=C(C(N)=O)N(C)C3=CC=C(Cl)C=C32)C=C1,0.7399005265372243,3.170200000000001,2.1655209158781297,O=C(c1ccccc1)c1c[nH]c2ccccc12,2.1655209158781297,COc1ccc(C(=O)c2c(C(N)=O)n(C)c3ccc(Cl)cc23)cc1,0.7399005265372243,342.782,3.170200000000001,74.32,4,1,4,24,3,0.1111111111111111,O=C(c1ccccc1)c1c[nH]c2ccccc12,0,True,2.1655209158781297,0,rulekit,164
CC1=CC(C)=C2N=C(O)C(C(=O)NC3=CC=C4OCCOC4=C3)=CC2=C1,0.7382784579187871,3.5807400000000014,2.415646121480292,O=C(Nc1ccc2c(c1)OCCO2)c1cnc2ccccc2c1,2.415646121480292,Cc1cc(C)c2nc(O)c(C(=O)Nc3ccc4c(c3)OCCO4)cc2c1,0.7382784579187871,350.37400000000014,3.5807400000000014,80.68,5,2,2,26,3,0.2,O=C(Nc1ccc2c(c1)OCCO2)c1cnc2ccccc2c1,0,True,2.415646121480292,0,rulekit,165
CC(=O)NCCC1=CC=C(SCC(=O)NC2=CC=C(Cl)C=C2)N=N1,0.7374302262531592,2.5394000000000005,2.1473180981076645,O=C(CSc1cccnn1)Nc1ccccc1,2.1473180981076645,CC(=O)NCCc1ccc(SCC(=O)Nc2ccc(Cl)cc2)nn1,0.7374302262531592,364.85800000000006,2.5394000000000005,83.98,5,2,7,24,2,0.25,O=C(CSc1cccnn1)Nc1ccccc1,0,True,2.1473180981076645,0,rulekit,166
FC1=CC(Cl)=CC=C1CCCCCCCC1=NNC=N1,0.7363782366812539,4.332900000000003,2.696118447911332,c1ccc(CCCCCCCc2nc[nH]n2)cc1,2.696118447911332,Fc1cc(Cl)ccc1CCCCCCCc1nc[nH]n1,0.7363782366812539,295.7889999999999,4.332900000000003,41.57,2,1,8,20,2,0.4666666666666667,c1ccc(CCCCCCCc2nc[nH]n2)cc1,0,True,2.696118447911332,0,rulekit,167
O=C(NC1=CC=C(OCC2=CC=NO2)C(C(F)(F)F)=C1)C1=NC=CS1,0.7360650952599264,3.981200000000001,2.6279376933814103,O=C(Nc1ccc(OCc2ccno2)cc1)c1nccs1,2.6279376933814103,O=C(Nc1ccc(OCc2ccno2)c(C(F)(F)F)c1)c1nccs1,0.7360650952599264,369.324,3.981200000000001,77.25,6,1,5,25,3,0.1333333333333333,O=C(Nc1ccc(OCc2ccno2)cc1)c1nccs1,0,True,2.6279376933814103,0,rulekit,168
IC1=CC=C(N2CCOC3=CC=CC=C32)C=C1,0.733807147862174,3.8217000000000025,2.024500735686709,c1ccc(N2CCOc3ccccc32)cc1,2.024500735686709,Ic1ccc(N2CCOc3ccccc32)cc1,0.733807147862174,337.16,3.8217000000000025,12.47,2,0,1,17,2,0.1428571428571428,c1ccc(N2CCOc3ccccc32)cc1,0,True,2.024500735686709,0,rulekit,169
CN1C=NC2=C(C=CN2C2CC(=O)NC3=CC=C(C(C)(C)C)C=C32)C1=O,0.7335056486787778,2.964100000000001,3.26432679115225,O=C1CC(n2ccc3c(=O)[nH]cnc32)c2ccccc2N1,3.26432679115225,Cn1cnc2c(ccn2C2CC(=O)Nc3ccc(C(C)(C)C)cc32)c1=O,0.7335056486787778,350.42200000000014,2.964100000000001,68.92,5,1,1,26,3,0.35,O=C1CC(n2ccc3c(=O)[nH]cnc32)c2ccccc2N1,0,True,3.26432679115225,0,rulekit,170
N#CC1=CC=C(C(=CC2=CN=CC=N2)C2=CC=C(F)C=C2)C=C1,0.7322118288471164,4.076280000000002,2.3171668682666,C(=C(c1ccccc1)c1ccccc1)c1cnccn1,2.3171668682666,N#Cc1ccc(C(=Cc2cnccn2)c2ccc(F)cc2)cc1,0.7322118288471164,301.324,4.076280000000002,49.57,3,0,3,23,3,0.0,C(=C(c1ccccc1)c1ccccc1)c1cnccn1,0,True,2.3171668682666,0,rulekit,171
O=C(NCCS(=O)(=O)C1=CC=CC=N1)NC(=O)NC1=CC=C(Cl)C=C1,0.7310129307937613,2.04,2.256522444967852,O=C(NCCS(=O)(=O)c1ccccn1)NC(=O)Nc1ccccc1,2.256522444967852,O=C(NCCS(=O)(=O)c1ccccn1)NC(=O)Nc1ccc(Cl)cc1,0.7310129307937613,382.82900000000006,2.04,117.26,5,3,5,25,2,0.1333333333333333,O=C(NCCS(=O)(=O)c1ccccn1)NC(=O)Nc1ccccc1,0,True,2.256522444967852,0,rulekit,172
CC(C)(C)CCN=C(C1=NC2=CC=CC=C2N1)C1=NC=CS1,0.7304950948332476,4.293000000000004,2.978367313230713,N=C(c1nc2ccccc2[nH]1)c1nccs1,2.978367313230713,CC(C)(C)CCN=C(c1nc2ccccc2[nH]1)c1nccs1,0.7304950948332476,312.442,4.293000000000004,53.93,4,1,4,22,3,0.3529411764705882,N=C(c1nc2ccccc2[nH]1)c1nccs1,0,True,2.978367313230713,0,rulekit,173
CN(CC1=CC=CC=C1)C1=CC=CC=C1,0.7292162003804461,3.323000000000002,1.393879622300421,c1ccc(CNc2ccccc2)cc1,1.393879622300421,CN(Cc1ccccc1)c1ccccc1,0.7292162003804461,197.281,3.323000000000002,3.24,1,0,3,15,2,0.1428571428571428,c1ccc(CNc2ccccc2)cc1,0,True,1.393879622300421,0,rulekit,174
O=C(O)C1=CC=C(COC(CO)C(O)C2=CC=CC=C2)C=C1,0.7279198091558603,1.9959,2.720702910868076,c1ccc(CCOCc2ccccc2)cc1,2.720702910868076,O=C(O)c1ccc(COC(CO)C(O)c2ccccc2)cc1,0.7279198091558603,302.326,1.9959,86.99000000000001,4,3,7,22,2,0.2352941176470588,c1ccc(CCOCc2ccccc2)cc1,0,True,2.720702910868076,0,rulekit,175
CCCNC1=CC=CC=C1C(=O)N1CCC(NC(C)=O)CC1C(=O)O,0.7274265769856013,1.7024,2.899526150738316,O=C(c1ccccc1)N1CCCCC1,2.899526150738316,CCCNc1ccccc1C(=O)N1CCC(NC(C)=O)CC1C(=O)O,0.7274265769856013,347.4150000000001,1.7024,98.74,4,3,6,25,1,0.5,O=C(c1ccccc1)N1CCCCC1,0,True,2.899526150738316,0,rulekit,176
CC(=O)NC1=CC=C(NC2=CC(=O)OC3=CC=CC=C23)C=C1,0.7252560993820834,3.495000000000001,1.8973035769669764,O=c1cc(Nc2ccccc2)c2ccccc2o1,1.8973035769669764,CC(=O)Nc1ccc(Nc2cc(=O)oc3ccccc23)cc1,0.7252560993820834,294.31,3.495000000000001,71.34,4,2,3,22,3,0.0588235294117647,O=c1cc(Nc2ccccc2)c2ccccc2o1,0,True,1.8973035769669764,0,rulekit,177
CC(N)C1=CC=NN1C(F)(F)CN,0.7248497278839208,0.4108000000000001,3.960198477036783,c1cn[nH]c1,3.960198477036783,CC(N)c1ccnn1C(F)(F)CN,0.7248497278839208,190.19699999999995,0.4108000000000001,69.86,4,2,3,13,1,0.5714285714285714,c1cn[nH]c1,0,True,3.960198477036783,0,rulekit,178
COC1=CC=C(NC(=O)NC2=CC=C(OC)C(OC3CCNCC3)=C2)C=C1,0.7243509508366393,3.478600000000002,2.0321531807729336,O=C(Nc1ccccc1)Nc1cccc(OC2CCNCC2)c1,2.0321531807729336,COc1ccc(NC(=O)Nc2ccc(OC)c(OC3CCNCC3)c2)cc1,0.7243509508366393,371.4370000000001,3.478600000000002,80.85000000000001,5,3,6,27,2,0.35,O=C(Nc1ccccc1)Nc1cccc(OC2CCNCC2)c1,0,True,2.0321531807729336,0,rulekit,179
OC1=NC(C2=CC=C(F)C=C2)OC2=C1SC(C1=CC=CC=C1)=C2,0.7241052952975554,4.950000000000003,3.2272416957875665,C1=NC(c2ccccc2)Oc2cc(-c3ccccc3)sc21,3.2272416957875665,OC1=NC(c2ccc(F)cc2)Oc2cc(-c3ccccc3)sc21,0.7241052952975554,325.36400000000003,4.950000000000003,41.82000000000001,3,1,2,23,3,0.0555555555555555,C1=NC(c2ccccc2)Oc2cc(-c3ccccc3)sc21,0,True,3.2272416957875665,0,rulekit,180
COC(=O)CCC1=CC=C2NC(C3=CC=NC=C3Br)=NC2=C1,0.723537507748818,3.493000000000002,2.369644236307636,c1ccc2[nH]c(-c3ccncc3)nc2c1,2.369644236307636,COC(=O)CCc1ccc2[nH]c(-c3ccncc3Br)nc2c1,0.723537507748818,360.211,3.493000000000002,67.87,4,1,4,22,3,0.1875,c1ccc2[nH]c(-c3ccncc3)nc2c1,0,True,2.369644236307636,0,rulekit,181
ClC1=CC=C2NC=C(CN3CCSC4=CC=CC=C43)C2=C1,0.722664293913388,4.933600000000002,2.281993992640606,c1ccc2c(c1)SCCN2Cc1c[nH]c2ccccc12,2.281993992640606,Clc1ccc2[nH]cc(CN3CCSc4ccccc43)c2c1,0.722664293913388,314.841,4.933600000000002,19.03,2,1,2,21,3,0.1764705882352941,c1ccc2c(c1)SCCN2Cc1c[nH]c2ccccc12,0,True,2.281993992640606,0,rulekit,182
NC1=CC=C(C2=CC=C(C3=CC=C(S(N)(=O)=O)S3)C=C2)C=C1,0.7223553379518985,3.311700000000001,2.0339645482537545,c1ccc(-c2ccc(-c3cccs3)cc2)cc1,2.0339645482537545,Nc1ccc(-c2ccc(-c3ccc(S(N)(=O)=O)s3)cc2)cc1,0.7223553379518985,330.434,3.311700000000001,86.18,4,2,3,22,3,0.0,c1ccc(-c2ccc(-c3cccs3)cc2)cc1,0,True,2.0339645482537545,0,rulekit,183
CNC(=S)NCC1=CC2=CC(Cl)=CC=C2N1,0.7202268019550051,2.4152,2.394985398425256,c1ccc2[nH]ccc2c1,2.394985398425256,CNC(=S)NCc1cc2cc(Cl)ccc2[nH]1,0.7202268019550051,253.758,2.4152,39.85,1,3,2,16,2,0.1818181818181818,c1ccc2[nH]ccc2c1,0,True,2.394985398425256,0,rulekit,184
COC(=O)C1=CC=CC=C1N1CCN(S(=O)(=O)C2=CC=C3CCCCC3=C2)CC1,0.7200161741820928,2.8629000000000016,2.108912187508251,O=S(=O)(c1ccc2c(c1)CCCC2)N1CCN(c2ccccc2)CC1,2.108912187508251,COC(=O)c1ccccc1N1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1,0.7200161741820928,414.5270000000002,2.8629000000000016,66.92,5,0,4,29,2,0.4090909090909091,O=S(=O)(c1ccc2c(c1)CCCC2)N1CCN(c2ccccc2)CC1,0,True,2.108912187508251,0,rulekit,185
OC1=C=C=C2C(=CC3=C(O)N=NO3)SC3CCCN(CC4=CC=C(F)C=C4)C3C2=C1,0.7195214449780839,4.097500000000002,4.905703462350031,C1=C=C2C(=Cc3cnno3)SC3CCCN(Cc4ccccc4)C3C2=CC=1,4.905703462350031,OC1=C=C=C2C(=Cc3onnc3O)SC3CCCN(Cc4ccc(F)cc4)C3C2=C1,0.7195214449780839,423.46900000000016,4.097500000000002,82.62,7,2,3,30,2,0.2727272727272727,C1=C=C2C(=Cc3cnno3)SC3CCCN(Cc4ccccc4)C3C2=CC=1,0,True,4.905703462350031,0,rulekit,186
CCOC(=O)CCC(=O)C1CCN(CC2=CC=NC=C2)C1,0.7168510930653234,1.8159,2.5853005375053755,c1cc(CN2CCCC2)ccn1,2.5853005375053755,CCOC(=O)CCC(=O)C1CCN(Cc2ccncc2)C1,0.7168510930653234,290.363,1.8159,59.50000000000001,5,0,7,21,1,0.5625,c1cc(CN2CCCC2)ccn1,0,True,2.5853005375053755,0,rulekit,187
COC(=O)C1=CC=CC=C1C(=O)NS(=O)(=O)CC(=O)N1CCSCC1,0.715236810605274,0.1082,2.4737335104241343,O=C(NS(=O)(=O)CC(=O)N1CCSCC1)c1ccccc1,2.4737335104241343,COC(=O)c1ccccc1C(=O)NS(=O)(=O)CC(=O)N1CCSCC1,0.715236810605274,386.4510000000002,0.1082,109.84999999999998,7,1,5,25,1,0.4,O=C(NS(=O)(=O)CC(=O)N1CCSCC1)c1ccccc1,0,True,2.4737335104241343,0,rulekit,188
CCOC1=CC=C(CC(N)C(=O)NC2=CC=C(F)C(C(=O)O)=C2)C=C1,0.7145986742430579,2.4311,2.309413169972254,O=C(CCc1ccccc1)Nc1ccccc1,2.309413169972254,CCOc1ccc(CC(N)C(=O)Nc2ccc(F)c(C(=O)O)c2)cc1,0.7145986742430579,346.35800000000006,2.4311,101.65,4,3,7,25,2,0.2222222222222222,O=C(CCc1ccccc1)Nc1ccccc1,0,True,2.309413169972254,0,rulekit,189
CC(C)CC(NC(=O)C(C)(C)CC1=CC=C(Cl)C(C(F)(F)F)=C1)C(=O)O,0.7141241177731562,4.543000000000004,2.883263444424351,c1ccccc1,2.883263444424351,CC(C)CC(NC(=O)C(C)(C)Cc1ccc(Cl)c(C(F)(F)F)c1)C(=O)O,0.7141241177731562,393.833,4.543000000000004,66.4,2,2,7,26,1,0.5555555555555556,c1ccccc1,0,True,2.883263444424351,0,rulekit,190
CNC(=O)N1CCC2=NC3=NC=CC=C3C(=N)N2CC1,0.7132292247343427,0.1082699999999992,2.8620105322335423,N=c1c2cccnc2nc2n1CCNCC2,2.8620105322335423,CNC(=O)N1CCc2nc3ncccc3c(=N)n2CC1,0.7132292247343427,272.3120000000001,0.1082699999999992,86.9,5,2,0,20,2,0.3846153846153846,N=c1c2cccnc2nc2n1CCNCC2,0,True,2.8620105322335423,0,rulekit,191
COC1=CC=C(C2=C(C#N)C(=O)OC(NC3=CC=C(Br)C=C3)=N2)C=C1,0.7124645931370008,4.088180000000002,2.328388830976209,O=c1cc(-c2ccccc2)nc(Nc2ccccc2)o1,2.328388830976209,COc1ccc(-c2nc(Nc3ccc(Br)cc3)oc(=O)c2C#N)cc1,0.7124645931370008,398.216,4.088180000000002,88.14999999999999,6,1,4,25,3,0.0555555555555555,O=c1cc(-c2ccccc2)nc(Nc2ccccc2)o1,0,True,2.328388830976209,0,rulekit,192
N#CC1=CC=CC2=CC=C(NS(=O)(=O)C3=CC=C(Cl)C=C3Cl)C=C12,0.7115603500568142,4.819080000000001,2.1151616214412226,O=S(=O)(Nc1ccc2ccccc2c1)c1ccccc1,2.1151616214412226,N#Cc1cccc2ccc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc12,0.7115603500568142,377.2520000000001,4.819080000000001,69.96000000000001,3,1,3,24,3,0.0,O=S(=O)(Nc1ccc2ccccc2c1)c1ccccc1,0,True,2.1151616214412226,0,rulekit,193
COC(=O)N1CCN(C(C2=CC=CC=C2)C2SC(=O)N(CC3=CC=CC=C3)C2=O)CC1,0.7115006165294753,3.3759000000000023,3.2600135135081008,O=C1SC(C(c2ccccc2)N2CCNCC2)C(=O)N1Cc1ccccc1,3.2600135135081008,COC(=O)N1CCN(C(c2ccccc2)C2SC(=O)N(Cc3ccccc3)C2=O)CC1,0.7115006165294753,439.5370000000003,3.3759000000000023,70.16,6,0,5,31,2,0.3478260869565217,O=C1SC(C(c2ccccc2)N2CCNCC2)C(=O)N1Cc1ccccc1,0,True,3.2600135135081008,0,rulekit,194
CC1=NOC(OCC2=CC=C(CC(=O)NC3=CC=C(Cl)C=C3)C=C2)=C1,0.7107176179008639,4.396620000000003,2.1848858515612584,O=C(Cc1ccc(COc2ccno2)cc1)Nc1ccccc1,2.1848858515612584,Cc1cc(OCc2ccc(CC(=O)Nc3ccc(Cl)cc3)cc2)on1,0.7107176179008639,356.8090000000001,4.396620000000003,64.36,4,1,6,25,3,0.1578947368421052,O=C(Cc1ccc(COc2ccno2)cc1)Nc1ccccc1,0,True,2.1848858515612584,0,rulekit,195
COC1=CC=C(CCC2=NC3=CC=CC=C3S2)C=C1OC,0.7105587866926903,4.098700000000004,1.8439707326642,c1ccc(CCc2nc3ccccc3s2)cc1,1.8439707326642,COc1ccc(CCc2nc3ccccc3s2)cc1OC,0.7105587866926903,299.3950000000001,4.098700000000004,31.35,4,0,5,21,3,0.2352941176470588,c1ccc(CCc2nc3ccccc3s2)cc1,0,True,1.8439707326642,0,rulekit,196
CN1CCOC2=CC=C(Br)C=C2C1=O,0.7092257716935522,1.9135,2.14033502356196,O=C1NCCOc2ccccc21,2.14033502356196,CN1CCOc2ccc(Br)cc2C1=O,0.7092257716935522,256.099,1.9135,29.54,2,0,0,14,1,0.3,O=C1NCCOc2ccccc21,0,True,2.14033502356196,0,rulekit,197
CCOC1=CC(N(C(=O)NC2=CC=C(OC)C=C2)C2CCN(C(=O)OC)CC2)=CC=C1F,0.7081204826864317,4.502300000000004,2.3668540500882447,O=C(Nc1ccccc1)N(c1ccccc1)C1CCNCC1,2.3668540500882447,CCOc1cc(N(C(=O)Nc2ccc(OC)cc2)C2CCN(C(=O)OC)CC2)ccc1F,0.7081204826864317,445.4910000000002,4.502300000000004,80.34,5,1,6,32,2,0.391304347826087,O=C(Nc1ccccc1)N(c1ccccc1)C1CCNCC1,0,True,2.3668540500882447,0,rulekit,198
O=C1N=C(O)C=C2COC3=CC=CC=C3N12,0.708008274564297,0.8304999999999999,2.883143124177764,O=c1nccc2n1-c1ccccc1OC2,2.883143124177764,O=c1nc(O)cc2n1-c1ccccc1OC2,0.708008274564297,216.196,0.8304999999999999,64.35,5,1,0,16,2,0.0909090909090909,O=c1nccc2n1-c1ccccc1OC2,0,True,2.883143124177764,0,rulekit,199
CNC(=O)C1=CN(C(=O)OC)CC(C)(C)O1,0.7072354950641263,0.4509999999999998,3.262115508315365,C1=COCCN1,3.262115508315365,CNC(=O)C1=CN(C(=O)OC)CC(C)(C)O1,0.7072354950641263,228.248,0.4509999999999998,67.87,4,1,1,16,0,0.6,C1=COCCN1,0,True,3.262115508315365,0,rulekit,200
NC(=O)C=CC1=CC=C2OCOC2=C1,0.7066553595709004,0.9138,2.166452508769062,c1ccc2c(c1)OCO2,2.166452508769062,NC(=O)C=Cc1ccc2c(c1)OCO2,0.7066553595709004,191.18599999999995,0.9138,61.55000000000001,3,1,2,14,1,0.1,c1ccc2c(c1)OCO2,0,True,2.166452508769062,0,rulekit,201
