smiles,Mol,QED,logP,SA,PAINS,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa,lipinski_violations_calc,baseline,rank_qed
CC(CNC(=O)c1cccn1C)NC(=O)c1ccc(Cl)s1,,0.8856132761906991,2.2883000000000004,2.8115785215902545,0.0,O=C(NCCNC(=O)c1cccs1)c1ccc[nH]1,2.8115785215902545,CC(CNC(=O)c1cccn1C)NC(=O)c1ccc(Cl)s1,0.8856132761906991,325.821,2.2883000000000004,63.13,4.0,2.0,5.0,21.0,2.0,0.2857142857142857,O=C(NCCNC(=O)c1cccs1)c1ccc[nH]1,0,True,2.8115785215902545,0,qed,231
Cc1cc(CNC(=O)NCc2ccccc2)c(C)o1,,0.885579364273412,2.895840000000001,1.9050797127552848,0.0,O=C(NCc1ccccc1)NCc1ccoc1,1.9050797127552848,Cc1cc(CNC(=O)NCc2ccccc2)c(C)o1,0.885579364273412,258.321,2.895840000000001,54.27,2.0,2.0,4.0,19.0,2.0,0.2666666666666666,O=C(NCc1ccccc1)NCc1ccoc1,0,True,1.9050797127552848,0,qed,232
C[NH+](Cc1cccnc1)CC1CN(C(=O)C2(C)CCCC2)C1,,0.8854224082525113,1.1349999999999998,3.934861911977084,0.0,O=C(C1CCCC1)N1CC(C[NH2+]Cc2cccnc2)C1,3.934861911977084,C[NH+](Cc1cccnc1)CC1CN(C(=O)C2(C)CCCC2)C1,0.8854224082525113,302.44200000000006,1.1349999999999998,37.64,2.0,1.0,5.0,22.0,1.0,0.6666666666666666,O=C(C1CCCC1)N1CC(C[NH2+]Cc2cccnc2)C1,0,True,3.934861911977084,0,qed,233
Cc1ccc(C(=O)N[C@H]2CC[NH+](Cc3ccc(F)c(F)c3)C2)cn1,,0.885374645524642,1.2554199999999995,3.985758387448012,0.0,O=C(N[C@H]1CC[NH+](Cc2ccccc2)C1)c1cccnc1,3.985758387448012,Cc1ccc(C(=O)N[C@H]2CC[NH+](Cc3ccc(F)c(F)c3)C2)cn1,0.885374645524642,332.374,1.2554199999999995,46.43,2.0,2.0,4.0,24.0,2.0,0.3333333333333333,O=C(N[C@H]1CC[NH+](Cc2ccccc2)C1)c1cccnc1,0,True,3.985758387448012,0,qed,234
CCc1ccc(O[C@@H](C)CNC(=O)c2ccc(F)cc2)cc1,,0.8852852086537278,3.5854000000000026,2.1690418127215008,0.0,O=C(NCCOc1ccccc1)c1ccccc1,2.1690418127215008,CCc1ccc(O[C@@H](C)CNC(=O)c2ccc(F)cc2)cc1,0.8852852086537278,301.361,3.5854000000000026,38.33,2.0,1.0,6.0,22.0,2.0,0.2777777777777778,O=C(NCCOc1ccccc1)c1ccccc1,0,True,2.1690418127215008,0,qed,235
Cc1cc(C[NH+]2CCC(NC(=O)C3(C)CCC3)CC2)cc(C)n1,,0.885279573689224,1.55214,3.801576792204603,0.0,O=C(NC1CC[NH+](Cc2ccncc2)CC1)C1CCC1,3.801576792204603,Cc1cc(C[NH+]2CCC(NC(=O)C3(C)CCC3)CC2)cc(C)n1,0.885279573689224,316.46900000000005,1.55214,46.43,2.0,2.0,4.0,23.0,1.0,0.6842105263157895,O=C(NC1CC[NH+](Cc2ccncc2)CC1)C1CCC1,0,True,3.801576792204603,0,qed,236
Cc1cncc(C(=O)N2CCC(C)(C[NH+]3CCOCC3)CC2)c1,,0.8851834128780998,0.5474200000000009,3.686162150596211,0.0,O=C(c1cccnc1)N1CCC(C[NH+]2CCOCC2)CC1,3.686162150596211,Cc1cncc(C(=O)N2CCC(C)(C[NH+]3CCOCC3)CC2)c1,0.8851834128780998,318.4410000000001,0.5474200000000009,46.870000000000005,3.0,1.0,3.0,23.0,1.0,0.6666666666666666,O=C(c1cccnc1)N1CCC(C[NH+]2CCOCC2)CC1,0,True,3.686162150596211,0,qed,237
CCn1cc(C(=O)N2CCC([NH+]3CCCCC3)CC2)cn1,,0.8849235620806161,0.5764000000000005,3.707404276169875,0.0,O=C(c1cn[nH]c1)N1CCC([NH+]2CCCCC2)CC1,3.707404276169875,CCn1cc(C(=O)N2CCC([NH+]3CCCCC3)CC2)cn1,0.8849235620806161,291.419,0.5764000000000005,42.57000000000001,3.0,1.0,3.0,21.0,1.0,0.75,O=C(c1cn[nH]c1)N1CCC([NH+]2CCCCC2)CC1,0,True,3.707404276169875,0,qed,238
Cc1ccc(C(=O)N2CCC(NC(=O)COc3ccccc3)CC2)c(C)c1,,0.8845722048855658,3.1032400000000013,1.8808991886112487,0.0,O=C(COc1ccccc1)NC1CCN(C(=O)c2ccccc2)CC1,1.8808991886112487,Cc1ccc(C(=O)N2CCC(NC(=O)COc3ccccc3)CC2)c(C)c1,0.8845722048855658,366.4610000000001,3.1032400000000013,58.64,3.0,1.0,5.0,27.0,2.0,0.3636363636363636,O=C(COc1ccccc1)NC1CCN(C(=O)c2ccccc2)CC1,0,True,1.8808991886112487,0,qed,239
COc1ccccc1C(=O)N1CCC[NH+](C[C@H]2CCCO2)CC1,,0.8840154399409433,0.6050000000000013,3.889943714640783,0.0,O=C(c1ccccc1)N1CCC[NH+](C[C@H]2CCCO2)CC1,3.889943714640783,COc1ccccc1C(=O)N1CCC[NH+](C[C@H]2CCCO2)CC1,0.8840154399409433,319.4250000000001,0.6050000000000013,43.21,3.0,1.0,4.0,23.0,1.0,0.6111111111111112,O=C(c1ccccc1)N1CCC[NH+](C[C@H]2CCCO2)CC1,0,True,3.889943714640783,0,qed,240
CC(C)(C)c1csc(NC(=O)N2CC[NH+](Cc3ccccc3)CC2)n1,,0.8839600692525534,2.3732000000000006,3.390538993489752,0.0,O=C(Nc1nccs1)N1CC[NH+](Cc2ccccc2)CC1,3.390538993489752,CC(C)(C)c1csc(NC(=O)N2CC[NH+](Cc3ccccc3)CC2)n1,0.8839600692525534,359.51900000000006,2.3732000000000006,49.67,3.0,2.0,3.0,25.0,2.0,0.4736842105263157,O=C(Nc1nccs1)N1CC[NH+](Cc2ccccc2)CC1,0,True,3.390538993489752,0,qed,241
Cc1cccc(C(=O)N2CCC[C@H]2C[NH+](C)C[C@@H]2CCOC2)c1,,0.8839108837629801,1.1508200000000004,4.033462698029334,0.0,O=C(c1ccccc1)N1CCC[C@H]1C[NH2+]C[C@@H]1CCOC1,4.033462698029334,Cc1cccc(C(=O)N2CCC[C@H]2C[NH+](C)C[C@@H]2CCOC2)c1,0.8839108837629801,317.4530000000001,1.1508200000000004,33.980000000000004,2.0,1.0,5.0,23.0,1.0,0.631578947368421,O=C(c1ccccc1)N1CCC[C@H]1C[NH2+]C[C@@H]1CCOC1,0,True,4.033462698029334,0,qed,242
Cc1cccc(C(=O)NC2(CNC(=O)c3ccoc3)CCCC2)n1,,0.8833069606235983,2.4556200000000006,2.620886984592026,0.0,O=C(NCC1(NC(=O)c2ccccn2)CCCC1)c1ccoc1,2.620886984592026,Cc1cccc(C(=O)NC2(CNC(=O)c3ccoc3)CCCC2)n1,0.8833069606235983,327.3840000000002,2.4556200000000006,84.23,4.0,2.0,5.0,24.0,2.0,0.3888888888888889,O=C(NCC1(NC(=O)c2ccccn2)CCCC1)c1ccoc1,0,True,2.620886984592026,0,qed,243
CC(C)C[C@H]1CCCN1C(=O)Nc1ccc(F)cc1,,0.8827675563267353,3.8681000000000023,2.394106150873485,0.0,O=C(Nc1ccccc1)N1CCCC1,2.394106150873485,CC(C)C[C@H]1CCCN1C(=O)Nc1ccc(F)cc1,0.8827675563267353,264.344,3.8681000000000023,32.34,1.0,1.0,3.0,19.0,1.0,0.5333333333333333,O=C(Nc1ccccc1)N1CCCC1,0,True,2.394106150873485,0,qed,244
Cc1ccc(C(=O)N[C@H](C)CNC(=O)c2ccoc2C)cn1,,0.8822752029808094,1.83974,2.669725545382281,0.0,O=C(NCCNC(=O)c1ccoc1)c1cccnc1,2.669725545382281,Cc1ccc(C(=O)N[C@H](C)CNC(=O)c2ccoc2C)cn1,0.8822752029808094,301.34600000000006,1.83974,84.23,4.0,2.0,5.0,22.0,2.0,0.3125,O=C(NCCNC(=O)c1ccoc1)c1cccnc1,0,True,2.669725545382281,0,qed,245
Cc1ccccc1CNC(=O)NC1CCN(C(=O)OC(C)(C)C)CC1,,0.881997261430907,3.1937200000000017,2.026920132497713,0.0,O=C(NCc1ccccc1)NC1CCNCC1,2.026920132497713,Cc1ccccc1CNC(=O)NC1CCN(C(=O)OC(C)(C)C)CC1,0.881997261430907,347.4590000000002,3.1937200000000017,70.67,3.0,2.0,3.0,25.0,1.0,0.5789473684210527,O=C(NCc1ccccc1)NC1CCNCC1,0,True,2.026920132497713,0,qed,246
Cc1ccncc1C(=O)NC1(C)CC[NH+](CC2CCCC2)C1,,0.881993765016641,1.3573199999999996,4.3215000395458505,0.0,O=C(NC1CC[NH+](CC2CCCC2)C1)c1cccnc1,4.3215000395458505,Cc1ccncc1C(=O)NC1(C)CC[NH+](CC2CCCC2)C1,0.881993765016641,302.4420000000001,1.3573199999999996,46.43,2.0,2.0,4.0,22.0,1.0,0.6666666666666666,O=C(NC1CC[NH+](CC2CCCC2)C1)c1cccnc1,0,True,4.3215000395458505,0,qed,247
Cc1cccc(C(=O)N2C[C@@H]3C[NH+](C4CCCC4)C[C@@H]3C2)n1,,0.8818080675856611,0.9193200000000004,4.513736950948551,0.0,O=C(c1ccccn1)N1C[C@@H]2C[NH+](C3CCCC3)C[C@@H]2C1,4.513736950948551,Cc1cccc(C(=O)N2C[C@@H]3C[NH+](C4CCCC4)C[C@@H]3C2)n1,0.8818080675856611,300.42600000000004,0.9193200000000004,37.64,2.0,1.0,2.0,22.0,1.0,0.6666666666666666,O=C(c1ccccn1)N1C[C@@H]2C[NH+](C3CCCC3)C[C@@H]2C1,0,True,4.513736950948551,0,qed,248
Cc1cc(C(=O)NC[C@H]2CCN(C(=O)c3cnc(C(C)(C)C)nc3)C2)no1,,0.8815677447405132,1.96262,3.0014973404496885,0.0,O=C(NC[C@H]1CCN(C(=O)c2cncnc2)C1)c1ccon1,3.0014973404496885,Cc1cc(C(=O)NC[C@H]2CCN(C(=O)c3cnc(C(C)(C)C)nc3)C2)no1,0.8815677447405132,371.4410000000001,1.96262,101.22,6.0,1.0,4.0,27.0,2.0,0.5263157894736842,O=C(NC[C@H]1CCN(C(=O)c2cncnc2)C1)c1ccon1,0,True,3.0014973404496885,0,qed,249
Cc1ccc(C(=O)NC2CCN(C(=O)NCc3ccc(F)cc3)CC2)o1,,0.8814869572866246,2.831120000000001,2.0854658720000447,0.0,O=C(NC1CCN(C(=O)NCc2ccccc2)CC1)c1ccco1,2.0854658720000447,Cc1ccc(C(=O)NC2CCN(C(=O)NCc3ccc(F)cc3)CC2)o1,0.8814869572866246,359.4010000000001,2.831120000000001,74.58000000000001,3.0,2.0,4.0,26.0,2.0,0.3684210526315789,O=C(NC1CCN(C(=O)NCc2ccccc2)CC1)c1ccco1,0,True,2.0854658720000447,0,qed,250
Cc1ccccc1C(=O)N1CCC(N2CC[NH+](Cc3ccccc3)CC2)CC1,,0.8814416735260407,2.0003200000000003,3.004865330778985,0.0,O=C(c1ccccc1)N1CCC(N2CC[NH+](Cc3ccccc3)CC2)CC1,3.004865330778985,Cc1ccccc1C(=O)N1CCC(N2CC[NH+](Cc3ccccc3)CC2)CC1,0.8814416735260407,378.5400000000001,2.0003200000000003,27.99000000000001,2.0,1.0,4.0,28.0,2.0,0.4583333333333333,O=C(c1ccccc1)N1CCC(N2CC[NH+](Cc3ccccc3)CC2)CC1,0,True,3.004865330778985,0,qed,251
Cc1cccc(C[NH+](C)CC2CCN(C(=O)C3=CCOCC3)CC2)c1,,0.8810445587717967,1.59502,3.8793869994036942,0.0,O=C(C1=CCOCC1)N1CCC(C[NH2+]Cc2ccccc2)CC1,3.8793869994036942,Cc1cccc(C[NH+](C)CC2CCN(C(=O)C3=CCOCC3)CC2)c1,0.8810445587717967,343.4910000000002,1.59502,33.980000000000004,2.0,1.0,5.0,25.0,1.0,0.5714285714285714,O=C(C1=CCOCC1)N1CCC(C[NH2+]Cc2ccccc2)CC1,0,True,3.8793869994036942,0,qed,252
Cc1cccc(C(=O)NC2(C)CC[NH+](CC3CCOCC3)CC2)c1,,0.8798160155814325,1.5888199999999997,3.4988033725518903,0.0,O=C(NC1CC[NH+](CC2CCOCC2)CC1)c1ccccc1,3.4988033725518903,Cc1cccc(C(=O)NC2(C)CC[NH+](CC3CCOCC3)CC2)c1,0.8798160155814325,331.48000000000013,1.5888199999999997,42.77,2.0,2.0,4.0,24.0,1.0,0.65,O=C(NC1CC[NH+](CC2CCOCC2)CC1)c1ccccc1,0,True,3.4988033725518903,0,qed,253
Cc1cccc(C(=O)NC2C[NH+](Cc3ccc(F)cc3F)C2)c1,,0.8796589950477013,1.4703200000000003,2.9746065998969105,0.0,O=C(NC1C[NH+](Cc2ccccc2)C1)c1ccccc1,2.9746065998969105,Cc1cccc(C(=O)NC2C[NH+](Cc3ccc(F)cc3F)C2)c1,0.8796589950477013,317.35900000000004,1.4703200000000003,33.54,1.0,2.0,4.0,23.0,2.0,0.2777777777777778,O=C(NC1C[NH+](Cc2ccccc2)C1)c1ccccc1,0,True,2.9746065998969105,0,qed,254
CCc1ccc([C@H](C)[NH+]2CC(NC(=O)c3ccc(C)cn3)C2)cc1,,0.879484967598459,1.7105199999999992,3.4922052204891703,0.0,O=C(NC1C[NH+](Cc2ccccc2)C1)c1ccccn1,3.4922052204891703,CCc1ccc([C@H](C)[NH+]2CC(NC(=O)c3ccc(C)cn3)C2)cc1,0.879484967598459,324.44800000000004,1.7105199999999992,46.43,2.0,2.0,5.0,24.0,2.0,0.4,O=C(NC1C[NH+](Cc2ccccc2)C1)c1ccccn1,0,True,3.4922052204891703,0,qed,255
Cc1ccc(-n2ccc(C(=O)N3CCC[NH+](C)CC3)n2)cc1,,0.8794635922822297,0.5413200000000009,3.6138835709632575,0.0,O=C(c1ccn(-c2ccccc2)n1)N1CCC[NH2+]CC1,3.6138835709632575,Cc1ccc(-n2ccc(C(=O)N3CCC[NH+](C)CC3)n2)cc1,0.8794635922822297,299.398,0.5413200000000009,42.57000000000001,3.0,1.0,2.0,22.0,2.0,0.4117647058823529,O=C(c1ccn(-c2ccccc2)n1)N1CCC[NH2+]CC1,0,True,3.6138835709632575,0,qed,256
Cc1ncoc1C[NH+]1CCC(C)(NC(=O)C2(C)CCC2)CC1,,0.8793791549761432,1.2268199999999994,4.30297632061677,0.0,O=C(NC1CC[NH+](Cc2cnco2)CC1)C1CCC1,4.30297632061677,Cc1ncoc1C[NH+]1CCC(C)(NC(=O)C2(C)CCC2)CC1,0.8793791549761432,306.4300000000001,1.2268199999999994,59.57,3.0,2.0,4.0,22.0,1.0,0.7647058823529411,O=C(NC1CC[NH+](Cc2cnco2)CC1)C1CCC1,0,True,4.30297632061677,0,qed,257
Cc1ccc(NC(=O)N2CC[C@@](C)(c3ccc(F)cc3)C2)cc1,,0.8792734469528632,4.329620000000003,2.5418863941890493,0.0,O=C(Nc1ccccc1)N1CCC(c2ccccc2)C1,2.5418863941890493,Cc1ccc(NC(=O)N2CC[C@@](C)(c3ccc(F)cc3)C2)cc1,0.8792734469528632,312.38800000000003,4.329620000000003,32.34,1.0,1.0,2.0,23.0,2.0,0.3157894736842105,O=C(Nc1ccccc1)N1CCC(c2ccccc2)C1,0,True,2.5418863941890493,0,qed,258
Cc1ccc(F)cc1C[NH+]1CC(NC(=O)c2ccc(F)cn2)C1,,0.8785191149311427,0.8653199999999995,3.212275830666141,0.0,O=C(NC1C[NH+](Cc2ccccc2)C1)c1ccccn1,3.212275830666141,Cc1ccc(F)cc1C[NH+]1CC(NC(=O)c2ccc(F)cn2)C1,0.8785191149311427,318.3470000000001,0.8653199999999995,46.43,2.0,2.0,4.0,23.0,2.0,0.2941176470588235,O=C(NC1C[NH+](Cc2ccccc2)C1)c1ccccn1,0,True,3.212275830666141,0,qed,259
COc1ccc(C(=O)NC2CC[NH+](Cc3ccccc3)CC2)cc1,,0.8781676085817199,1.6724999999999997,2.8977802765174907,0.0,O=C(NC1CC[NH+](Cc2ccccc2)CC1)c1ccccc1,2.8977802765174907,COc1ccc(C(=O)NC2CC[NH+](Cc3ccccc3)CC2)cc1,0.8781676085817199,325.4320000000001,1.6724999999999997,42.77,2.0,2.0,5.0,24.0,2.0,0.35,O=C(NC1CC[NH+](Cc2ccccc2)CC1)c1ccccc1,0,True,2.8977802765174907,0,qed,260
CC[C@@H]1CCC[C@H]1NC(=O)N1CCc2ccc(Cl)cc21,,0.8780568242786907,3.990800000000003,3.0193638484850585,0.0,O=C(NC1CCCC1)N1CCc2ccccc21,3.0193638484850585,CC[C@@H]1CCC[C@H]1NC(=O)N1CCc2ccc(Cl)cc21,0.8780568242786907,292.81,3.990800000000003,32.34,1.0,1.0,2.0,20.0,1.0,0.5625,O=C(NC1CCCC1)N1CCc2ccccc21,0,True,3.0193638484850585,0,qed,261
Cc1ncc(CNC(=O)C2(NC(=O)c3ccco3)CCCC2)o1,,0.8779767655451615,1.9350199999999995,2.7670502624843234,0.0,O=C(NC1(C(=O)NCc2cnco2)CCCC1)c1ccco1,2.7670502624843234,Cc1ncc(CNC(=O)C2(NC(=O)c3ccco3)CCCC2)o1,0.8779767655451615,317.3450000000002,1.9350199999999995,97.37,5.0,2.0,5.0,23.0,2.0,0.4375,O=C(NC1(C(=O)NCc2cnco2)CCCC1)c1ccco1,0,True,2.7670502624843234,0,qed,262
Cc1ccc(C(=O)N2CCC([NH+]3CCOCC3)CC2)c(C)c1,,0.8777268835917353,0.8231400000000009,3.4371848956482944,0.0,O=C(c1ccccc1)N1CCC([NH+]2CCOCC2)CC1,3.4371848956482944,Cc1ccc(C(=O)N2CCC([NH+]3CCOCC3)CC2)c(C)c1,0.8777268835917353,303.42600000000004,0.8231400000000009,33.980000000000004,2.0,1.0,2.0,22.0,1.0,0.6111111111111112,O=C(c1ccccc1)N1CCC([NH+]2CCOCC2)CC1,0,True,3.4371848956482944,0,qed,263
Cc1ccc(C(=O)N2CC[NH+](C3CCOCC3)CC2)c(C)c1,,0.8777268835917353,0.8231400000000009,3.4643057747691746,0.0,O=C(c1ccccc1)N1CC[NH+](C2CCOCC2)CC1,3.4643057747691746,Cc1ccc(C(=O)N2CC[NH+](C3CCOCC3)CC2)c(C)c1,0.8777268835917353,303.42600000000004,0.8231400000000009,33.980000000000004,2.0,1.0,2.0,22.0,1.0,0.6111111111111112,O=C(c1ccccc1)N1CC[NH+](C2CCOCC2)CC1,0,True,3.4643057747691746,0,qed,264
CCCC[NH+]1CCC(NC(=O)c2cc3ccccc3o2)C1,,0.877650229664152,1.6199000000000003,4.081679355214249,0.0,O=C(NC1CC[NH2+]C1)c1cc2ccccc2o1,4.081679355214249,CCCC[NH+]1CCC(NC(=O)c2cc3ccccc3o2)C1,0.877650229664152,287.3830000000001,1.6199000000000003,46.68,2.0,2.0,5.0,21.0,2.0,0.4705882352941176,O=C(NC1CC[NH2+]C1)c1cc2ccccc2o1,0,True,4.081679355214249,0,qed,265
CCc1nc(C[NH2+]C[C@@H]2CCCCN2C(=O)c2ccco2)co1,,0.8773173177832667,1.5883000000000005,3.855979009220404,0.0,O=C(c1ccco1)N1CCCC[C@H]1C[NH2+]Cc1cocn1,3.855979009220404,CCc1nc(C[NH2+]C[C@@H]2CCCCN2C(=O)c2ccco2)co1,0.8773173177832667,318.397,1.5883000000000005,76.09,4.0,1.0,6.0,23.0,2.0,0.5294117647058824,O=C(c1ccco1)N1CCCC[C@H]1C[NH2+]Cc1cocn1,0,True,3.855979009220404,0,qed,266
Cc1cnc(C[NH+]2CC(NC(=O)c3ccc(F)cc3)C2)s1,,0.877126984585385,0.7877200000000004,3.2894243244738908,0.0,O=C(NC1C[NH+](Cc2nccs2)C1)c1ccccc1,3.2894243244738908,Cc1cnc(C[NH+]2CC(NC(=O)c3ccc(F)cc3)C2)s1,0.877126984585385,306.386,0.7877200000000004,46.43,3.0,2.0,4.0,21.0,2.0,0.3333333333333333,O=C(NC1C[NH+](Cc2nccs2)C1)c1ccccc1,0,True,3.2894243244738908,0,qed,267
Cc1ccc(C(=O)NC2CC([NH2+]Cc3ccccn3)C2)cc1,,0.8763660809623081,1.4144199999999996,2.8389519286153284,0.0,O=C(NC1CC([NH2+]Cc2ccccn2)C1)c1ccccc1,2.8389519286153284,Cc1ccc(C(=O)NC2CC([NH2+]Cc3ccccn3)C2)cc1,0.8763660809623081,296.39400000000006,1.4144199999999996,58.6,2.0,2.0,5.0,22.0,2.0,0.3333333333333333,O=C(NC1CC([NH2+]Cc2ccccn2)C1)c1ccccc1,0,True,2.8389519286153284,0,qed,268
Cc1cncc(C(=O)NC[C@@H]2CCC[C@H](NC(=O)OC(C)(C)C)C2)c1,,0.8763191513048759,3.203320000000001,3.0364906992332994,0.0,O=C(NCC1CCCCC1)c1cccnc1,3.0364906992332994,Cc1cncc(C(=O)NC[C@@H]2CCC[C@H](NC(=O)OC(C)(C)C)C2)c1,0.8763191513048759,347.4590000000001,3.203320000000001,80.32000000000001,4.0,2.0,4.0,25.0,1.0,0.631578947368421,O=C(NCC1CCCCC1)c1cccnc1,0,True,3.0364906992332994,0,qed,269
Cc1cccc(C[NH+]2CC[C@@](C)(NC(=O)c3cncc(F)c3)C2)n1,,0.8762437342820774,0.90142,4.290874677040772,0.0,O=C(NC1CC[NH+](Cc2ccccn2)C1)c1cccnc1,4.290874677040772,Cc1cccc(C[NH+]2CC[C@@](C)(NC(=O)c3cncc(F)c3)C2)n1,0.8762437342820774,329.39900000000006,0.90142,59.32,3.0,2.0,4.0,24.0,2.0,0.3888888888888889,O=C(NC1CC[NH+](Cc2ccccn2)C1)c1cccnc1,0,True,4.290874677040772,0,qed,270
Cc1nccc(C[NH+]2CC[C@@](C)(NC(=O)c3ccc(F)cc3)C2)n1,,0.8762437342820772,0.90142,4.1277547675385104,0.0,O=C(NC1CC[NH+](Cc2ccncn2)C1)c1ccccc1,4.1277547675385104,Cc1nccc(C[NH+]2CC[C@@](C)(NC(=O)c3ccc(F)cc3)C2)n1,0.8762437342820772,329.39900000000006,0.90142,59.32,3.0,2.0,4.0,24.0,2.0,0.3888888888888889,O=C(NC1CC[NH+](Cc2ccncn2)C1)c1ccccc1,0,True,4.1277547675385104,0,qed,271
CC[C@H](C)CCC(=O)N1CC(NC(=O)c2cccs2)C1,,0.8761681826661947,2.515000000000001,2.722371313863244,0.0,O=C(NC1CNC1)c1cccs1,2.722371313863244,CC[C@H](C)CCC(=O)N1CC(NC(=O)c2cccs2)C1,0.8761681826661947,294.4200000000001,2.515000000000001,49.41,3.0,1.0,6.0,20.0,1.0,0.6,O=C(NC1CNC1)c1cccs1,0,True,2.722371313863244,0,qed,272
C[C@H]1CC[NH+](CCNC(=O)c2ccc3ccccc3c2)C1,,0.8757009567306906,1.4943,3.832105836929255,0.0,O=C(NCC[NH+]1CCCC1)c1ccc2ccccc2c1,3.832105836929255,C[C@H]1CC[NH+](CCNC(=O)c2ccc3ccccc3c2)C1,0.8757009567306906,283.3950000000001,1.4943,33.54,1.0,2.0,4.0,21.0,2.0,0.3888888888888889,O=C(NCC[NH+]1CCCC1)c1ccc2ccccc2c1,0,True,3.832105836929255,0,qed,273
Cc1cc(Cl)ccc1C(=O)NCc1cccc(N2CC[NH+](C)CC2)c1,,0.8756960163435425,1.9131199999999997,2.956978863478918,0.0,O=C(NCc1cccc(N2CC[NH2+]CC2)c1)c1ccccc1,2.956978863478918,Cc1cc(Cl)ccc1C(=O)NCc1cccc(N2CC[NH+](C)CC2)c1,0.8756960163435425,358.8930000000002,1.9131199999999997,36.78,2.0,2.0,4.0,25.0,2.0,0.35,O=C(NCc1cccc(N2CC[NH2+]CC2)c1)c1ccccc1,0,True,2.956978863478918,0,qed,274
Cc1[nH]ccc1C(=O)NCCc1ccc(F)c(F)c1,,0.8755089862602574,2.5738200000000004,2.2779188999831543,0.0,O=C(NCCc1ccccc1)c1cc[nH]c1,2.2779188999831543,Cc1[nH]ccc1C(=O)NCCc1ccc(F)c(F)c1,0.8755089862602574,264.2749999999999,2.5738200000000004,44.89,1.0,2.0,4.0,19.0,2.0,0.2142857142857142,O=C(NCCc1ccccc1)c1cc[nH]c1,0,True,2.2779188999831543,0,qed,275
Cc1ccccc1C(=O)NC[C@@H](c1ccccc1)C(C)C,,0.8755060631824221,4.164620000000003,2.215278894741358,0.0,O=C(NCCc1ccccc1)c1ccccc1,2.215278894741358,Cc1ccccc1C(=O)NC[C@@H](c1ccccc1)C(C)C,0.8755060631824221,281.39900000000006,4.164620000000003,29.1,1.0,1.0,5.0,21.0,2.0,0.3157894736842105,O=C(NCCc1ccccc1)c1ccccc1,0,True,2.215278894741358,0,qed,276
CCc1ccccc1CNC(=O)CNC(=O)OC(C)(C)C,,0.8753409634051086,2.389900000000001,1.9033626487722497,0.0,c1ccccc1,1.9033626487722497,CCc1ccccc1CNC(=O)CNC(=O)OC(C)(C)C,0.8753409634051086,292.379,2.389900000000001,67.43,3.0,2.0,5.0,21.0,1.0,0.5,c1ccccc1,0,True,1.9033626487722497,0,qed,277
CC(C)(C)OC(=O)N[C@H]1CCC[C@H](NC(=O)Cc2ccc(F)cc2)C1,,0.8752601000088643,3.3203000000000014,2.7970766524105564,0.0,O=C(Cc1ccccc1)NC1CCCCC1,2.7970766524105564,CC(C)(C)OC(=O)N[C@H]1CCC[C@H](NC(=O)Cc2ccc(F)cc2)C1,0.8752601000088643,350.434,3.3203000000000014,67.43,3.0,2.0,4.0,25.0,1.0,0.5789473684210527,O=C(Cc1ccccc1)NC1CCCCC1,0,True,2.7970766524105564,0,qed,278
Cc1noc(C)c1C(=O)NC[C@H](C)NC(=O)c1ccc(F)c(F)c1,,0.8751970413315847,2.11794,2.653231022838371,0.0,O=C(NCCNC(=O)c1cnoc1)c1ccccc1,2.653231022838371,Cc1noc(C)c1C(=O)NC[C@H](C)NC(=O)c1ccc(F)c(F)c1,0.8751970413315847,337.326,2.11794,84.22999999999999,4.0,2.0,5.0,24.0,2.0,0.3125,O=C(NCCNC(=O)c1cnoc1)c1ccccc1,0,True,2.653231022838371,0,qed,279
Cc1ccc(CNC(=O)N2CCC[C@@H]2CNC(=O)C2CC2)cc1,,0.8748206312605905,2.19522,2.444226275845855,0.0,O=C(NC[C@H]1CCCN1C(=O)NCc1ccccc1)C1CC1,2.444226275845855,Cc1ccc(CNC(=O)N2CCC[C@@H]2CNC(=O)C2CC2)cc1,0.8748206312605905,315.41700000000003,2.19522,61.440000000000005,2.0,2.0,5.0,23.0,1.0,0.5555555555555556,O=C(NC[C@H]1CCCN1C(=O)NCc1ccccc1)C1CC1,0,True,2.444226275845855,0,qed,280
Cc1ccccc1C(=O)NC1C[NH+](Cc2cncc(F)c2)C1,,0.87417836752761,0.7262200000000001,3.1382377492463105,0.0,O=C(NC1C[NH+](Cc2cccnc2)C1)c1ccccc1,3.1382377492463105,Cc1ccccc1C(=O)NC1C[NH+](Cc2cncc(F)c2)C1,0.87417836752761,300.357,0.7262200000000001,46.43,2.0,2.0,4.0,22.0,2.0,0.2941176470588235,O=C(NC1C[NH+](Cc2cccnc2)C1)c1ccccc1,0,True,3.1382377492463105,0,qed,281
