smiles,Mol,QED,logP,SA,PAINS,scaffold,sa_ertl,smiles_can,qed,mw,logp,tpsa,hba,hbd,rtb,heavy_atoms,rings_aromatic,frac_csp3,murcko_scaffold,pains_n,pains_ok,sa
CC(C)(C)OC(=O)N1CC[NH+](CCC[NH+]2CCN(c3cccc(F)c3)CC2)CC1,,0.7240057643730676,0.05630000000000468,4.260338842721977,0.0,c1ccc(N2CC[NH+](CCC[NH+]3CCNCC3)CC2)cc1,4.260338842721977,CC(C)(C)OC(=O)N1CC[NH+](CCC[NH+]2CCN(c3cccc(F)c3)CC2)CC1,0.7240057643730676,408.5620000000002,0.05630000000000468,41.66,3.0,2.0,5.0,29.0,1.0,0.6818181818181818,c1ccc(N2CC[NH+](CCC[NH+]3CCNCC3)CC2)cc1,0,True,4.260338842721977
Cc1cccc([C@H](C)[NH+]2CC(NC(=O)c3cscn3)C2)c1C,,0.8982531500367575,1.5180399999999996,3.8679126828349926,0.0,O=C(NC1C[NH+](Cc2ccccc2)C1)c1cscn1,3.8679126828349926,Cc1cccc([C@H](C)[NH+]2CC(NC(=O)c3cscn3)C2)c1C,0.8982531500367575,316.4500000000001,1.5180399999999996,46.43,3.0,2.0,4.0,22.0,2.0,0.4117647058823529,O=C(NC1C[NH+](Cc2ccccc2)C1)c1cscn1,0,True,3.8679126828349926
Cc1ccc(CCNC(N)=O)cc1,,0.717684879370748,1.20582,1.5490435961626705,0.0,c1ccccc1,1.5490435961626705,Cc1ccc(CCNC(N)=O)cc1,0.717684879370748,178.235,1.20582,55.12,1.0,2.0,3.0,13.0,1.0,0.3,c1ccccc1,0,True,1.5490435961626705
COc1ccc(N2CCN(C(=O)C(=O)N(C)c3cccc(-n4cccn4)c3)CC2)cc1,,0.6065945536533288,2.1925,2.417439399367307,1.0,O=C(Nc1cccc(-n2cccn2)c1)C(=O)N1CCN(c2ccccc2)CC1,2.417439399367307,COc1ccc(N2CCN(C(=O)C(=O)N(C)c3cccc(-n4cccn4)c3)CC2)cc1,0.6065945536533288,419.4850000000001,2.1925,70.91,6.0,0.0,4.0,31.0,3.0,0.2608695652173913,O=C(Nc1cccc(-n2cccn2)c1)C(=O)N1CCN(c2ccccc2)CC1,1,False,2.417439399367307
Cc1cccc(COC2CCN(C(=O)NCc3ccc(F)cc3)CC2)c1,,0.8789261062496811,4.0249200000000025,1.9893697971559696,0.0,O=C(NCc1ccccc1)N1CCC(OCc2ccccc2)CC1,1.9893697971559696,Cc1cccc(COC2CCN(C(=O)NCc3ccc(F)cc3)CC2)c1,0.8789261062496811,356.4410000000001,4.0249200000000025,41.57,2.0,1.0,5.0,26.0,2.0,0.38095238095238093,O=C(NCc1ccccc1)N1CCC(OCc2ccccc2)CC1,0,True,1.9893697971559696
Cc1ccc(CNC(=O)NC(C[NH+]2CCCCC2)c2ccccc2)cc1,,0.7352077669230844,2.6043200000000004,3.445733370099619,0.0,O=C(NCc1ccccc1)NC(C[NH+]1CCCCC1)c1ccccc1,3.445733370099619,Cc1ccc(CNC(=O)NC(C[NH+]2CCCCC2)c2ccccc2)cc1,0.7352077669230844,352.502,2.6043200000000004,45.57,1.0,3.0,6.0,26.0,2.0,0.4090909090909091,O=C(NCc1ccccc1)NC(C[NH+]1CCCCC1)c1ccccc1,0,True,3.445733370099619
Cc1ccccc1C(=O)NC[C@@H](C)CNC(=O)c1ccc(F)cn1,,0.8542956024218008,2.3250200000000003,2.5255018909828557,0.0,O=C(NCCCNC(=O)c1ccccn1)c1ccccc1,2.5255018909828557,Cc1ccccc1C(=O)NC[C@@H](C)CNC(=O)c1ccc(F)cn1,0.8542956024218008,329.375,2.3250200000000003,71.09,3.0,2.0,6.0,24.0,2.0,0.2777777777777778,O=C(NCCCNC(=O)c1ccccn1)c1ccccc1,0,True,2.5255018909828557
CN(C)C(=O)Cc1ccc(NC(=O)COc2ccc(F)c(F)c2)cc1,,0.8730196118385218,2.6130000000000004,1.887232507079652,0.0,O=C(COc1ccccc1)Nc1ccccc1,1.887232507079652,CN(C)C(=O)Cc1ccc(NC(=O)COc2ccc(F)c(F)c2)cc1,0.8730196118385218,348.349,2.6130000000000004,58.64,3.0,1.0,6.0,25.0,2.0,0.2222222222222222,O=C(COc1ccccc1)Nc1ccccc1,0,True,1.887232507079652
Cc1ccccc1C(=O)NC1(C)CC[NH+](C[C@@H]2CCOC2)CC1,,0.876200020177282,1.19872,3.9798302564806054,0.0,O=C(NC1CC[NH+](C[C@@H]2CCOC2)CC1)c1ccccc1,3.9798302564806054,Cc1ccccc1C(=O)NC1(C)CC[NH+](C[C@@H]2CCOC2)CC1,0.876200020177282,317.45300000000015,1.19872,42.769999999999996,2.0,2.0,4.0,23.0,1.0,0.631578947368421,O=C(NC1CC[NH+](C[C@@H]2CCOC2)CC1)c1ccccc1,0,True,3.9798302564806054
CC[C@@H](C)CCCC[NH+]1CC(NC(=O)[C@@H](C)C2CC2)C1,,0.6189330771753446,1.6322000000000003,4.3859836865417385,0.0,O=C(CC1CC1)NC1C[NH2+]C1,4.3859836865417385,CC[C@@H](C)CCCC[NH+]1CC(NC(=O)[C@@H](C)C2CC2)C1,0.6189330771753446,281.46400000000006,1.6322000000000003,33.54,1.0,2.0,9.0,20.0,0.0,0.9411764705882353,O=C(CC1CC1)NC1C[NH2+]C1,0,True,4.3859836865417385
Cc1cc(C[NH+]2CC[C@@](C)(NC(=O)c3cnccn3)C2)ccc1F,,0.8762437342820772,0.9014200000000003,4.2558072562262925,0.0,O=C(NC1CC[NH+](Cc2ccccc2)C1)c1cnccn1,4.2558072562262925,Cc1cc(C[NH+]2CC[C@@](C)(NC(=O)c3cnccn3)C2)ccc1F,0.8762437342820772,329.3990000000001,0.9014200000000003,59.32,3.0,2.0,4.0,24.0,2.0,0.3888888888888889,O=C(NC1CC[NH+](Cc2ccccc2)C1)c1cnccn1,0,True,4.2558072562262925
CCOC(=O)NC[C@H](C)CNC(=O)c1ccccc1,,0.8229268769639267,1.7985999999999995,2.277503248115865,0.0,c1ccccc1,2.277503248115865,CCOC(=O)NC[C@H](C)CNC(=O)c1ccccc1,0.8229268769639267,264.325,1.7985999999999995,67.43,3.0,2.0,6.0,19.0,1.0,0.42857142857142855,c1ccccc1,0,True,2.277503248115865
CCc1[nH]ccc1C(=O)NC1CCN(c2ccccc2)CC1,,0.9112082140622751,2.975900000000001,2.269075520648295,0.0,O=C(NC1CCN(c2ccccc2)CC1)c1cc[nH]c1,2.269075520648295,CCc1[nH]ccc1C(=O)NC1CCN(c2ccccc2)CC1,0.9112082140622751,297.40200000000004,2.975900000000001,48.13,2.0,2.0,4.0,22.0,2.0,0.3888888888888889,O=C(NC1CCN(c2ccccc2)CC1)c1cc[nH]c1,0,True,2.269075520648295
Cc1ccc(NC(=O)C(=O)N2CCN(c3ccccc3F)CC2)cc1,,0.8537913925359578,2.4214200000000003,1.87099186456234,0.0,O=C(Nc1ccccc1)C(=O)N1CCN(c2ccccc2)CC1,1.87099186456234,Cc1ccc(NC(=O)C(=O)N2CCN(c3ccccc3F)CC2)cc1,0.8537913925359578,341.3860000000001,2.4214200000000003,52.650000000000006,3.0,1.0,2.0,25.0,2.0,0.2631578947368421,O=C(Nc1ccccc1)C(=O)N1CCN(c2ccccc2)CC1,0,True,1.87099186456234
C[NH+]1CCC(C(=O)N2CCC[C@@H]2Cc2ccccc2)CC1,,0.8859813524404513,1.1448,3.5751696421712005,0.0,O=C(C1CC[NH2+]CC1)N1CCC[C@@H]1Cc1ccccc1,3.5751696421712005,C[NH+]1CCC(C(=O)N2CCC[C@@H]2Cc2ccccc2)CC1,0.8859813524404513,287.4270000000001,1.1448,24.75,1.0,1.0,3.0,21.0,1.0,0.6111111111111112,O=C(C1CC[NH2+]CC1)N1CCC[C@@H]1Cc1ccccc1,0,True,3.5751696421712005
COc1ccc(CCC(=O)NC[C@H](O)COCc2ccccc2)cc1,,0.6946903528715498,2.3217,2.2610331532498478,0.0,O=C(CCc1ccccc1)NCCCOCc1ccccc1,2.2610331532498478,COc1ccc(CCC(=O)NC[C@H](O)COCc2ccccc2)cc1,0.6946903528715498,343.423,2.3217,67.79,4.0,2.0,10.0,25.0,2.0,0.35,O=C(CCc1ccccc1)NCCCOCc1ccccc1,0,True,2.2610331532498478
Cc1ccoc1C(=O)NCc1ccc(OCc2ccccc2)cc1,,0.7435291867460116,4.097020000000002,1.843263133660347,0.0,O=C(NCc1ccc(OCc2ccccc2)cc1)c1ccco1,1.843263133660347,Cc1ccoc1C(=O)NCc1ccc(OCc2ccccc2)cc1,0.7435291867460116,321.376,4.097020000000002,51.47,3.0,1.0,6.0,24.0,3.0,0.15,O=C(NCc1ccc(OCc2ccccc2)cc1)c1ccco1,0,True,1.843263133660347
Cc1nn(C)cc1C(=O)NCC1CCN(C(=O)Cc2ccccc2)CC1,,0.8922362781276336,1.9396199999999995,2.1501667036008723,0.0,O=C(NCC1CCN(C(=O)Cc2ccccc2)CC1)c1cn[nH]c1,2.1501667036008723,Cc1nn(C)cc1C(=O)NCC1CCN(C(=O)Cc2ccccc2)CC1,0.8922362781276336,354.45400000000006,1.9396199999999995,67.23,4.0,1.0,5.0,26.0,2.0,0.45,O=C(NCC1CCN(C(=O)Cc2ccccc2)CC1)c1cn[nH]c1,0,True,2.1501667036008723
CC(C)(C)OC(=O)N1CC[C@H](CNC(=O)Cc2cccc(F)c2)C1,,0.919647028512657,2.7414000000000005,2.493871539245042,0.0,O=C(Cc1ccccc1)NC[C@H]1CCNC1,2.493871539245042,CC(C)(C)OC(=O)N1CC[C@H](CNC(=O)Cc2cccc(F)c2)C1,0.919647028512657,336.40700000000004,2.7414000000000005,58.64,3.0,1.0,4.0,24.0,1.0,0.5555555555555556,O=C(Cc1ccccc1)NC[C@H]1CCNC1,0,True,2.493871539245042
COc1ccc(F)c(CN2CCN(C(C)=O)CC2)c1,,0.8308839616097671,1.4984000000000002,1.8093467664563008,0.0,c1ccc(CN2CCNCC2)cc1,1.8093467664563008,COc1ccc(F)c(CN2CCN(C(C)=O)CC2)c1,0.8308839616097671,266.3159999999999,1.4984000000000002,32.78,3.0,0.0,3.0,19.0,1.0,0.5,c1ccc(CN2CCNCC2)cc1,0,True,1.8093467664563008
CC[C@H](O)C[NH+]1CCOC[C@H]1c1ccc(-c2ccccc2)cc1,,0.886250524077373,2.0806999999999998,4.0906095198642145,0.0,c1ccc(-c2ccc([C@@H]3COCC[NH2+]3)cc2)cc1,4.0906095198642145,CC[C@H](O)C[NH+]1CCOC[C@H]1c1ccc(-c2ccccc2)cc1,0.886250524077373,312.43300000000005,2.0806999999999998,33.900000000000006,2.0,2.0,5.0,23.0,2.0,0.4,c1ccc(-c2ccc([C@@H]3COCC[NH2+]3)cc2)cc1,0,True,4.0906095198642145
COC(=O)[C@@H](NC(=O)Nc1ccccc1C)c1ccccc1,,0.8525592796641116,3.030820000000002,2.196930646468399,0.0,O=C(NCc1ccccc1)Nc1ccccc1,2.196930646468399,COC(=O)[C@@H](NC(=O)Nc1ccccc1C)c1ccccc1,0.8525592796641116,298.34200000000004,3.030820000000002,67.42999999999999,3.0,2.0,4.0,22.0,2.0,0.17647058823529413,O=C(NCc1ccccc1)Nc1ccccc1,0,True,2.196930646468399
Cc1ccc(C[NH+]2CC(NC(=O)c3c[nH+]n4c3CCCC4)C2)cc1F,,0.822705202611891,0.28312000000000137,4.157126425775775,0.0,O=C(NC1C[NH+](Cc2ccccc2)C1)c1c[nH+]n2c1CCCC2,4.157126425775775,Cc1ccc(C[NH+]2CC(NC(=O)c3c[nH+]n4c3CCCC4)C2)cc1F,0.822705202611891,344.4340000000002,0.28312000000000137,52.61,2.0,2.0,4.0,25.0,2.0,0.47368421052631576,O=C(NC1C[NH+](Cc2ccccc2)C1)c1c[nH+]n2c1CCCC2,0,True,4.157126425775775
Cc1ncccc1C(=O)N1CCC[C@H](CNC(=O)c2cccnc2)CC1,,0.9170759198611382,2.45732,2.547219329613787,0.0,O=C(NC[C@H]1CCCN(C(=O)c2cccnc2)CC1)c1cccnc1,2.547219329613787,Cc1ncccc1C(=O)N1CCC[C@H](CNC(=O)c2cccnc2)CC1,0.9170759198611382,352.43800000000005,2.45732,75.19,4.0,1.0,4.0,26.0,2.0,0.4,O=C(NC[C@H]1CCCN(C(=O)c2cccnc2)CC1)c1cccnc1,0,True,2.547219329613787
CCc1ccc(C[NH+](CCNC(=O)c2ccccc2)C2CC2)cc1,,0.7673123733242708,2.2262999999999993,3.325784035444494,0.0,O=C(NCC[NH+](Cc1ccccc1)C1CC1)c1ccccc1,3.325784035444494,CCc1ccc(C[NH+](CCNC(=O)c2ccccc2)C2CC2)cc1,0.7673123733242708,323.4600000000001,2.2262999999999993,33.54,1.0,2.0,8.0,24.0,2.0,0.38095238095238093,O=C(NCC[NH+](Cc1ccccc1)C1CC1)c1ccccc1,0,True,3.325784035444494
CCOC(=O)[C@@H](NC(=O)N1CCN(c2ccccc2)CC1)c1ccccc1,,0.8257870043055402,2.8226000000000013,2.3735964883786824,0.0,O=C(NCc1ccccc1)N1CCN(c2ccccc2)CC1,2.3735964883786824,CCOC(=O)[C@@H](NC(=O)N1CCN(c2ccccc2)CC1)c1ccccc1,0.8257870043055402,367.4490000000001,2.8226000000000013,61.88,4.0,1.0,5.0,27.0,2.0,0.3333333333333333,O=C(NCc1ccccc1)N1CCN(c2ccccc2)CC1,0,True,2.3735964883786824
CCc1ncc(CC[NH+]2CC[C@H](NC(=O)c3cncc(C)c3)C2)o1,,0.8126914533632693,0.5701200000000015,4.450765912531624,0.0,O=C(N[C@H]1CC[NH+](CCc2cnco2)C1)c1cccnc1,4.450765912531624,CCc1ncc(CC[NH+]2CC[C@H](NC(=O)c3cncc(C)c3)C2)o1,0.8126914533632693,329.4240000000001,0.5701200000000015,72.46000000000001,4.0,2.0,6.0,24.0,2.0,0.5,O=C(N[C@H]1CC[NH+](CCc2cnco2)C1)c1cccnc1,0,True,4.450765912531624
CCCc1ccc(C(N)=O)cn1,,0.7276823062691934,1.133,1.910453449519725,0.0,c1ccncc1,1.910453449519725,CCCc1ccc(C(N)=O)cn1,0.7276823062691934,164.208,1.133,55.980000000000004,2.0,1.0,3.0,12.0,1.0,0.3333333333333333,c1ccncc1,0,True,1.910453449519725
Cc1ccnc(C(=O)NC[C@@H]2CCCN2C(=O)CCc2ccc(F)cc2)c1,,0.8516620524445853,2.882720000000001,2.6099605012888496,0.0,O=C(NC[C@@H]1CCCN1C(=O)CCc1ccccc1)c1ccccn1,2.6099605012888496,Cc1ccnc(C(=O)NC[C@@H]2CCCN2C(=O)CCc2ccc(F)cc2)c1,0.8516620524445853,369.44000000000005,2.882720000000001,62.300000000000004,3.0,1.0,6.0,27.0,2.0,0.38095238095238093,O=C(NC[C@@H]1CCCN1C(=O)CCc1ccccc1)c1ccccn1,0,True,2.6099605012888496
COc1ccccc1C(=O)N1CCN(c2ccccc2)CC1,,0.872733917399109,2.6576000000000013,1.5664589341098338,0.0,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,1.5664589341098338,COc1ccccc1C(=O)N1CCN(c2ccccc2)CC1,0.872733917399109,296.37000000000006,2.6576000000000013,32.78,3.0,0.0,3.0,22.0,2.0,0.2777777777777778,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,0,True,1.5664589341098338
Cc1cccc(C(=O)N2CCC(C)(NC(=O)[C@H]3CCOC3)C2)c1,,0.9241255672219837,1.7523199999999999,3.2278596167868567,0.0,O=C(NC1CCN(C(=O)c2ccccc2)C1)[C@H]1CCOC1,3.2278596167868567,Cc1cccc(C(=O)N2CCC(C)(NC(=O)[C@H]3CCOC3)C2)c1,0.9241255672219837,316.4010000000001,1.7523199999999999,58.64,3.0,1.0,3.0,23.0,1.0,0.5555555555555556,O=C(NC1CCN(C(=O)c2ccccc2)C1)[C@H]1CCOC1,0,True,3.2278596167868567
CC(C)C(=O)N1CCC(C)([NH2+]CC2CCOCC2)CC1,,0.8369458637788051,1.013500000000001,3.5056498613255034,0.0,C1CC([NH2+]CC2CCOCC2)CCN1,3.5056498613255034,CC(C)C(=O)N1CCC(C)([NH2+]CC2CCOCC2)CC1,0.8369458637788051,283.436,1.013500000000001,46.150000000000006,2.0,1.0,4.0,20.0,0.0,0.9375,C1CC([NH2+]CC2CCOCC2)CCN1,0,True,3.5056498613255034
CC(C)(C)OC(=O)c1csc(-c2cccc(-n3cccn3)c2)n1,,0.683502594551739,3.951100000000003,2.3379613114353717,0.0,c1cc(-c2nccs2)cc(-n2cccn2)c1,2.3379613114353717,CC(C)(C)OC(=O)c1csc(-c2cccc(-n3cccn3)c2)n1,0.683502594551739,327.409,3.951100000000003,57.010000000000005,6.0,0.0,3.0,23.0,3.0,0.23529411764705882,c1cc(-c2nccs2)cc(-n2cccn2)c1,0,True,2.3379613114353717
Cc1ccc2occ(C(=O)NC[C@H]3CCC[NH+](C)C3)c2c1,,0.8961224469549329,1.3957199999999998,4.101926896197857,0.0,O=C(NC[C@H]1CCC[NH2+]C1)c1coc2ccccc12,4.101926896197857,Cc1ccc2occ(C(=O)NC[C@H]3CCC[NH+](C)C3)c2c1,0.8961224469549329,287.38300000000004,1.3957199999999998,46.68,2.0,2.0,3.0,21.0,2.0,0.47058823529411764,O=C(NC[C@H]1CCC[NH2+]C1)c1coc2ccccc12,0,True,4.101926896197857
Cc1ccccc1C(=O)NC[C@@H]1CCN(C(=O)C2CCOCC2)C1,,0.9185030890764853,1.9999200000000001,2.5382328648759316,0.0,O=C(NC[C@@H]1CCN(C(=O)C2CCOCC2)C1)c1ccccc1,2.5382328648759316,Cc1ccccc1C(=O)NC[C@@H]1CCN(C(=O)C2CCOCC2)C1,0.9185030890764853,330.42800000000017,1.9999200000000001,58.64,3.0,1.0,4.0,24.0,1.0,0.5789473684210527,O=C(NC[C@@H]1CCN(C(=O)C2CCOCC2)C1)c1ccccc1,0,True,2.5382328648759316
CCC[NH+]1CCC(NC(=O)c2ccnn2-c2ccccc2)CC1,,0.8671234770438427,1.0594000000000006,3.4716550427786563,0.0,O=C(NC1CC[NH2+]CC1)c1ccnn1-c1ccccc1,3.4716550427786563,CCC[NH+]1CCC(NC(=O)c2ccnn2-c2ccccc2)CC1,0.8671234770438427,313.4250000000001,1.0594000000000006,51.36,3.0,2.0,5.0,23.0,2.0,0.4444444444444444,O=C(NC1CC[NH2+]CC1)c1ccnn1-c1ccccc1,0,True,3.4716550427786563
CCCC(=O)N1CCC(c2noc(CC3CCC3)n2)CC1,,0.8366208957975,2.9183000000000012,2.4046151588937086,0.0,C1CC(Cc2nc(C3CCNCC3)no2)C1,2.4046151588937086,CCCC(=O)N1CCC(c2noc(CC3CCC3)n2)CC1,0.8366208957975,291.39500000000004,2.9183000000000012,59.230000000000004,4.0,0.0,5.0,21.0,1.0,0.8125,C1CC(Cc2nc(C3CCNCC3)no2)C1,0,True,2.4046151588937086
COc1ccc(S(=O)(=O)NCc2cnc(NC(=O)c3ccc(F)c(C)c3)s2)cc1,,0.5933457373127676,3.330020000000002,2.1593042377605407,0.0,O=C(Nc1ncc(CNS(=O)(=O)c2ccccc2)s1)c1ccccc1,2.1593042377605407,COc1ccc(S(=O)(=O)NCc2cnc(NC(=O)c3ccc(F)c(C)c3)s2)cc1,0.5933457373127676,435.5020000000001,3.330020000000002,97.39000000000001,6.0,2.0,7.0,29.0,3.0,0.15789473684210525,O=C(Nc1ncc(CNS(=O)(=O)c2ccccc2)s1)c1ccccc1,0,True,2.1593042377605407
C[C@@H]1CCCCN1C(=O)CNC(=O)Nc1ccc(CC[NH+]2CCCCC2)cc1,,0.6971215824429728,1.8204000000000007,3.6408371113085183,0.0,O=C(NCC(=O)N1CCCCC1)Nc1ccc(CC[NH+]2CCCCC2)cc1,3.6408371113085183,C[C@@H]1CCCCN1C(=O)CNC(=O)Nc1ccc(CC[NH+]2CCCCC2)cc1,0.6971215824429728,387.5480000000003,1.8204000000000007,65.88000000000001,2.0,3.0,6.0,28.0,1.0,0.6363636363636364,O=C(NCC(=O)N1CCCCC1)Nc1ccc(CC[NH+]2CCCCC2)cc1,0,True,3.6408371113085183
Cc1cc(C(=O)NCC2(NC(=O)[C@@H](C)C3CC3)CCC2)co1,,0.8474897189011599,2.40282,3.3849787357984242,0.0,O=C(CC1CC1)NC1(CNC(=O)c2ccoc2)CCC1,3.3849787357984242,Cc1cc(C(=O)NCC2(NC(=O)[C@@H](C)C3CC3)CCC2)co1,0.8474897189011599,304.39000000000004,2.40282,71.34,3.0,2.0,6.0,22.0,1.0,0.6470588235294118,O=C(CC1CC1)NC1(CNC(=O)c2ccoc2)CCC1,0,True,3.3849787357984242
CC(C)(C)OC(=O)N1CCC(C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,,0.7773634879959141,3.121400000000002,2.0389057695147326,0.0,O=C(C1CCNCC1)N1CCN(c2ccccc2)CC1,2.0389057695147326,CC(C)(C)OC(=O)N1CCC(C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,0.7773634879959141,391.48700000000014,3.121400000000002,53.09,4.0,0.0,2.0,28.0,1.0,0.6190476190476191,O=C(C1CCNCC1)N1CCN(c2ccccc2)CC1,0,True,2.0389057695147326
CCc1ccccc1CNC(=O)c1csc(C)n1,,0.9180074845093794,2.943920000000001,1.9439946115122773,0.0,O=C(NCc1ccccc1)c1cscn1,1.9439946115122773,CCc1ccccc1CNC(=O)c1csc(C)n1,0.9180074845093794,260.36199999999997,2.943920000000001,41.99,3.0,1.0,4.0,18.0,2.0,0.2857142857142857,O=C(NCc1ccccc1)c1cscn1,0,True,1.9439946115122773
COc1ccc(C(=O)N2CCC(n3cccn3)CC2)cc1-c1ccccc1,,0.7046518411544829,4.036000000000003,2.1313880845254616,0.0,O=C(c1cccc(-c2ccccc2)c1)N1CCC(n2cccn2)CC1,2.1313880845254616,COc1ccc(C(=O)N2CCC(n3cccn3)CC2)cc1-c1ccccc1,0.7046518411544829,361.4450000000001,4.036000000000003,47.36,4.0,0.0,4.0,27.0,3.0,0.2727272727272727,O=C(c1cccc(-c2ccccc2)c1)N1CCC(n2cccn2)CC1,0,True,2.1313880845254616
CCOC(=O)c1ccc(NC(=O)N2CCN(C3CCN(c4ccc(F)cc4)CC3)CC2)cc1,,0.6961905077720872,3.8209000000000035,2.141533191147108,0.0,O=C(Nc1ccccc1)N1CCN(C2CCN(c3ccccc3)CC2)CC1,2.141533191147108,CCOC(=O)c1ccc(NC(=O)N2CCN(C3CCN(c4ccc(F)cc4)CC3)CC2)cc1,0.6961905077720872,454.5460000000002,3.8209000000000035,65.12,5.0,1.0,5.0,33.0,2.0,0.44,O=C(Nc1ccccc1)N1CCN(C2CCN(c3ccccc3)CC2)CC1,0,True,2.141533191147108
Cc1ccccc1C[NH+]1CCC(C)(NC(=O)c2cc(F)ccc2F)C1,,0.8755989340511894,2.25052,3.965461984469802,0.0,O=C(NC1CC[NH+](Cc2ccccc2)C1)c1ccccc1,3.965461984469802,Cc1ccccc1C[NH+]1CCC(C)(NC(=O)c2cc(F)ccc2F)C1,0.8755989340511894,345.41300000000007,2.25052,33.54,1.0,2.0,4.0,25.0,2.0,0.35,O=C(NC1CC[NH+](Cc2ccccc2)C1)c1ccccc1,0,True,3.965461984469802
CC[C@H](C)C[NH+]1CC(NC(=O)c2ccc(F)cc2)C1,,0.8135779201629754,0.8686999999999997,3.565722724503048,0.0,O=C(NC1C[NH2+]C1)c1ccccc1,3.565722724503048,CC[C@H](C)C[NH+]1CC(NC(=O)c2ccc(F)cc2)C1,0.8135779201629754,265.35200000000003,0.8686999999999997,33.54,1.0,2.0,5.0,19.0,1.0,0.5333333333333333,O=C(NC1C[NH2+]C1)c1ccccc1,0,True,3.565722724503048
Cc1ccc(C(=O)N2CC[C@H](Cc3ccccc3)C2)cc1,,0.8386314735699818,3.6998200000000026,2.072639503457456,0.0,O=C(c1ccccc1)N1CC[C@H](Cc2ccccc2)C1,2.072639503457456,Cc1ccc(C(=O)N2CC[C@H](Cc3ccccc3)C2)cc1,0.8386314735699818,279.383,3.6998200000000026,20.310000000000002,1.0,0.0,3.0,21.0,2.0,0.3157894736842105,O=C(c1ccccc1)N1CC[C@H](Cc2ccccc2)C1,0,True,2.072639503457456
COc1ccc(-c2ccc(NC(=O)C(=O)N3CCN(c4ccccc4)CC3)cc2)cc1,,0.6610695664067252,3.6495000000000024,1.9081698574485522,0.0,O=C(Nc1ccc(-c2ccccc2)cc1)C(=O)N1CCN(c2ccccc2)CC1,1.9081698574485522,COc1ccc(-c2ccc(NC(=O)C(=O)N3CCN(c4ccccc4)CC3)cc2)cc1,0.6610695664067252,415.4930000000001,3.6495000000000024,61.88,4.0,1.0,4.0,31.0,3.0,0.2,O=C(Nc1ccc(-c2ccccc2)cc1)C(=O)N1CCN(c2ccccc2)CC1,0,True,1.9081698574485522
Cc1ccc2[nH]c(C(=O)NC[C@H]3CCCC[C@H]3O)cc2c1,,0.8120127784003662,2.757220000000001,2.9255899731209336,0.0,O=C(NCC1CCCCC1)c1cc2ccccc2[nH]1,2.9255899731209336,Cc1ccc2[nH]c(C(=O)NC[C@H]3CCCC[C@H]3O)cc2c1,0.8120127784003662,286.375,2.757220000000001,65.12,2.0,3.0,3.0,21.0,2.0,0.47058823529411764,O=C(NCC1CCCCC1)c1cc2ccccc2[nH]1,0,True,2.9255899731209336
CC(C)(C)OC=O,,0.46074798296339087,0.9579,3.077016346705074,0.0,,3.077016346705074,CC(C)(C)OC=O,0.46074798296339087,102.13299999999998,0.9579,26.3,2.0,0.0,1.0,7.0,0.0,0.8,,0,True,3.077016346705074
CCOc1ccc(NCc2ccc(F)cc2)cc1Br,,0.8678371249176886,4.599000000000003,1.7073515076270827,1.0,c1ccc(CNc2ccccc2)cc1,1.7073515076270827,CCOc1ccc(NCc2ccc(F)cc2)cc1Br,0.8678371249176886,324.193,4.599000000000003,21.259999999999998,2.0,1.0,5.0,19.0,2.0,0.2,c1ccc(CNc2ccccc2)cc1,1,False,1.7073515076270827
CC(C)Oc1ccc(NC(=O)C(=O)N(C)C2CCC(OC(N)=O)CC2)cc1,,0.7648908624884571,2.2771999999999997,2.459078560590621,0.0,O=C(Nc1ccccc1)C(=O)NC1CCCCC1,2.459078560590621,CC(C)Oc1ccc(NC(=O)C(=O)N(C)C2CCC(OC(N)=O)CC2)cc1,0.7648908624884571,377.44100000000014,2.2771999999999997,110.96000000000001,5.0,2.0,5.0,27.0,1.0,0.5263157894736842,O=C(Nc1ccccc1)C(=O)NC1CCCCC1,0,True,2.459078560590621
CC(C)C(=O)N1CCC(NC(=O)c2ccccn2)CC1,,0.908067240090633,1.4583999999999997,1.988932278907921,0.0,O=C(NC1CCNCC1)c1ccccn1,1.988932278907921,CC(C)C(=O)N1CCC(NC(=O)c2ccccn2)CC1,0.908067240090633,275.3520000000001,1.4583999999999997,62.300000000000004,3.0,1.0,3.0,20.0,1.0,0.5333333333333333,O=C(NC1CCNCC1)c1ccccn1,0,True,1.988932278907921
COc1ccc(NC(=O)C(=O)N2CCC(C(=O)N3CCOCC3)CC2)cc1C,,0.7807219485427216,1.0395199999999998,2.186048635217677,0.0,O=C(Nc1ccccc1)C(=O)N1CCC(C(=O)N2CCOCC2)CC1,2.186048635217677,COc1ccc(NC(=O)C(=O)N2CCC(C(=O)N3CCOCC3)CC2)cc1C,0.7807219485427216,389.4520000000003,1.0395199999999998,88.18,5.0,1.0,3.0,28.0,1.0,0.55,O=C(Nc1ccccc1)C(=O)N1CCC(C(=O)N2CCOCC2)CC1,0,True,2.186048635217677
